5.21,5.08,5.81,41.51,41.51,41.07,2464.62,1346.38,1553.12
3.16,9.8,2.62,41.51,41.51,41.07,0.12,5325.38,0.12
4.5,6.11,2.91,41.51,41.51,41.07,1618.38,3737.38,0.12
3.44,8.59,3.47,40.69,40.7,40.26,0.14,4649.0,1427.86
7.51,4.1,3.44,40.69,40.69,40.26,4733.86,1405.86,0.14
6.47,4.58,2.78,41.51,41.51,41.07,3374.12,2147.38,70.62
3.41,3.56,7.75,41.51,41.52,41.07,73.38,1303.38,6347.25
5.07,3.31,6.21,40.69,40.69,40.26,3278.14,141.0,1530.57
5.47,3.29,6.23,41.51,41.51,41.07,2938.12,61.62,2406.88
8.14,3.29,4.24,41.51,41.51,41.07,3717.62,0.12,1638.12
4.36,2.77,8.55,41.51,41.51,41.07,1638.12,0.12,4195.88
6.59,5.2,2.83,40.69,40.74,40.26,4264.43,2211.0,0.14
6.96,2.64,4.74,41.51,41.6,41.07,2521.62,0.12,2007.12
3.16,8.05,4.46,41.51,41.6,41.07,0.12,4527.62,1677.12
4.85,5.47,3.02,41.51,41.6,41.07,2437.62,2864.88,411.38
2.84,3.16,7.89,40.69,40.77,40.26,70.43,0.14,4673.0
5.56,2.4,6.7,40.69,40.77,40.26,3318.71,0.14,1415.29
3.89,3.59,7.45,41.51,41.59,41.07,1695.88,1238.38,3284.38
2.75,5.53,5.75,41.51,41.6,41.07,0.12,3334.88,2504.12
3.31,4.43,6.21,40.69,40.77,40.26,0.14,1837.57,2830.43
4.24,6.01,4.91,40.69,40.77,40.26,0.14,2811.57,1749.57
4.96,2.74,8.85,41.51,41.6,41.07,1210.88,0.12,5095.88
1.51,3.99,3.3,41.51,41.6,41.07,4977.38,61.62,587.62
0.71,0.29,0.57,40.69,40.77,40.26,1437.29,70.43,3217.0
0.62,1.88,0.38,41.51,41.6,41.07,1168.62,5129.88,0.12
1.25,0.38,0.88,41.51,41.6,41.07,3261.12,649.12,1987.38
1.43,0.14,0.86,40.69,40.77,40.26,2830.43,0.14,2434.43
1.38,0.25,0.88,41.51,41.6,41.07,2918.12,0.12,2865.38
0.62,1.38,0.75,41.51,41.6,41.07,833.62,3172.38,2130.12
0.5,0.38,1.75,41.51,41.6,41.07,307.62,0.12,5152.12
