1.0,1.0,0.88,42.39,42.3,42.3,1668.88,1685.38,1718.38
0.71,1.0,0.86,41.54,41.46,41.46,1907.29,1463.57,1374.43
0.57,0.57,1.0,41.54,41.46,41.46,1476.14,1926.14,1935.57
0.75,1.0,1.12,42.39,42.3,42.3,2099.38,2080.12,2054.38
0.86,1.14,1.0,41.54,41.46,41.46,1926.14,1916.71,1945.0
0.57,0.57,0.86,41.54,41.46,41.46,1907.29,1405.86,1476.14
0.88,0.88,1.12,42.39,42.3,42.3,1677.12,2046.12,2096.62
0.71,1.14,1.14,41.54,41.46,41.46,1916.71,1916.71,1926.14
1.0,0.43,0.57,41.54,41.46,41.46,1982.71,1434.14,1504.43
1.25,1.12,1.25,42.39,42.3,42.3,1685.38,2062.62,2113.12
0.86,0.71,1.14,41.54,41.46,41.46,1897.86,1897.86,1926.14
0.57,0.43,0.71,41.54,41.46,41.46,1916.71,1523.29,1424.71
0.62,0.88,1.0,42.39,42.3,42.3,1685.38,2132.38,2104.88
0.86,1.0,1.14,41.54,41.46,41.46,1945.0,1926.14,1945.0
1.16,0.71,0.86,41.54,41.46,41.46,2029.29,1513.86,1462.43
0.75,0.75,0.88,42.39,42.3,42.3,1676.38,2096.62,2124.12
0.71,0.71,0.71,41.54,41.46,41.46,1954.43,1916.71,1916.71
0.71,0.71,1.0,41.54,41.46,41.46,1945.0,1405.86,1453.0
0.88,0.75,0.75,42.39,42.3,42.3,1685.38,2107.62,2018.62
1.0,1.0,1.14,41.54,41.46,41.46,1907.29,1915.86,1916.71
0.86,0.71,0.71,41.54,41.46,41.46,1963.86,1822.43,1926.14
1.12,1.12,0.88,42.39,42.3,42.3,1721.38,2107.62,1979.62
1.29,0.71,1.0,41.54,41.46,41.46,1698.14,1897.86,1907.29
0.86,0.71,0.86,41.54,41.46,41.46,1874.71,1916.71,1897.86
0.88,0.75,1.0,42.39,42.3,42.3,2115.12,1750.88,1677.12
1.14,1.0,0.71,41.54,41.54,41.46,1495.0,1938.43,1939.29
0.86,0.71,0.71,41.54,41.5,41.46,1943.57,1982.0,1972.57
1.38,1.0,1.25,42.39,42.3,42.3,2183.75,1800.62,1792.38
0.71,1.14,1.14,41.54,41.46,41.46,1415.29,1926.14,1945.0
0.71,0.57,0.86,41.54,41.46,41.46,1963.86,1926.14,1926.14
