0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,3.1,0.0,0.0,57.6,53.7,51.1,0.0,0.0,0.0
2,1.0,1.0,0.0,57.6,53.7,51.1,0.0,498.0,0.0
3,2.1,1.0,0.0,57.6,53.7,51.1,502.0,0.0,0.0
4,7.4,0.0,0.0,57.6,53.7,51.1,4492.0,0.0,0.0
5,1.0,3.0,2.0,57.6,53.7,51.1,1152.0,3844.0,0.0
6,2.1,1.0,0.0,57.6,53.7,51.1,0.0,5086.0,0.0
7,2.0,2.0,0.0,57.6,53.7,51.1,0.0,5086.0,0.0
8,1.0,3.0,0.0,57.6,53.7,51.1,0.0,5284.0,0.0
9,3.0,1.0,0.0,57.6,53.7,51.1,0.0,5086.0,0.0
10,2.1,2.0,0.0,57.6,53.7,51.1,0.0,5218.0,0.0
11,6.4,0.0,0.0,57.6,53.7,51.1,3712.0,1506.0,0.0
12,7.4,2.0,0.0,57.6,53.7,51.1,5218.0,0.0,0.0
0,2.0,1.0,0.0,57.6,53.7,51.1,0.0,0.0,0.0
1,1.0,1.0,0.0,57.6,53.7,51.1,0.0,0.0,0.0
2,4.3,1.0,0.0,57.6,53.7,51.1,0.0,498.0,0.0
3,2.1,1.0,0.0,57.6,53.7,51.1,502.0,60.0,0.0
4,4.3,0.0,0.0,57.6,53.7,51.1,5776.0,0.0,0.0
5,3.2,1.0,0.0,57.6,53.7,51.1,5284.0,0.0,0.0
6,8.5,0.0,0.0,57.6,53.7,51.1,3210.0,2008.0,0.0
7,2.1,3.0,0.0,57.6,53.7,51.1,0.0,5284.0,0.0
8,1.0,2.0,0.0,57.6,53.7,51.1,0.0,5152.0,0.0
9,2.1,1.0,1.0,57.6,53.7,51.1,0.0,5086.0,0.0
10,2.0,0.0,0.0,57.6,53.7,51.1,0.0,0.0,5218.0
11,1.0,0.0,2.0,57.6,53.7,51.1,0.0,0.0,5350.0
12,2.1,3.0,1.0,57.6,53.7,51.1,0.0,5350.0,0.0
0,2.1,0.0,0.0,57.6,53.7,51.1,0.0,0.0,0.0
1,3.2,1.0,0.0,57.6,53.7,51.1,0.0,0.0,0.0
2,4.1,1.0,0.0,57.6,53.7,51.1,498.0,0.0,0.0
3,6.5,0.0,0.0,57.6,53.7,51.1,502.0,0.0,0.0
4,8.7,0.0,1.0,57.6,53.7,51.1,5578.0,0.0,0.0
5,1.0,1.0,0.0,57.6,53.7,51.1,5152.0,0.0,0.0
6,2.0,3.0,0.0,57.6,53.7,51.1,0.0,5218.0,0.0
7,1.0,1.0,0.0,57.6,53.7,51.1,0.0,5284.0,0.0
8,2.0,0.0,2.0,57.6,53.7,51.1,0.0,0.0,5086.0
9,3.1,1.0,1.0,57.6,53.7,51.1,0.0,0.0,5086.0
10,4.0,0.0,1.0,57.6,53.7,51.1,0.0,0.0,5250.0
11,1.0,1.0,1.0,57.6,53.7,51.1,0.0,0.0,5020.0
12,1.0,1.0,1.0,57.6,53.7,51.1,0.0,0.0,5152.0
0,3.1,1.0,0.0,57.6,53.7,51.1,0.0,0.0,0.0
1,1.0,2.0,1.0,57.6,53.7,51.1,0.0,498.0,0.0
2,3.2,0.0,0.0,57.6,53.7,51.1,502.0,0.0,0.0
3,7.6,1.0,0.0,57.6,53.7,51.1,5578.0,0.0,0.0
4,8.3,2.0,0.0,57.6,53.7,51.1,5218.0,0.0,0.0
5,6.5,0.0,0.0,57.6,53.7,51.1,4954.0,0.0,0.0
6,2.0,0.0,0.0,57.6,53.7,51.1,0.0,0.0,5152.0
7,2.0,0.0,3.0,57.6,53.7,51.1,0.0,0.0,3712.0
8,2.0,1.0,1.0,57.6,53.7,51.1,0.0,3712.0,1506.0
9,1.0,3.0,0.0,57.6,53.7,51.1,0.0,5218.0,0.0
10,7.4,0.0,0.0,57.6,53.7,51.1,3646.0,1572.0,0.0
11,10.9,1.0,0.0,57.6,53.7,51.1,5614.0,0.0,0.0
0,1.0,1.0,0.0,57.6,53.7,51.1,0.0,0.0,0.0
1,2.0,1.0,0.0,57.6,53.7,51.1,0.0,996.0,0.0
2,2.1,0.0,1.0,57.6,53.7,51.1,0.0,498.0,0.0
3,2.0,0.0,0.0,57.6,53.7,51.1,0.0,0.0,1498.0
4,3.1,0.0,1.0,57.6,53.7,51.1,0.0,0.0,5678.0
5,1.0,2.0,0.0,57.6,53.7,51.1,0.0,0.0,6378.0
6,11.8,0.0,3.0,57.6,53.7,51.1,5482.0,0.0,0.0
7,8.9,0.0,0.0,57.6,53.7,51.1,6148.0,0.0,0.0
8,2.0,1.0,0.0,57.6,53.7,51.1,0.0,0.0,5086.0
9,2.1,1.0,1.0,57.6,53.7,51.1,0.0,0.0,6148.0
10,1.0,0.0,1.0,57.6,53.7,51.1,0.0,0.0,5218.0
11,3.1,0.0,1.0,57.6,53.7,51.1,0.0,0.0,6148.0
12,2.0,2.0,2.0,57.6,53.7,51.1,0.0,5020.0,0.0
0,3.2,1.0,0.0,57.6,53.7,51.1,996.0,0.0,0.0
1,1.0,1.0,0.0,57.6,53.7,51.1,0.0,498.0,0.0
2,2.1,1.0,0.0,57.6,53.7,51.1,0.0,1498.0,0.0
3,3.1,0.0,0.0,57.6,53.7,51.1,0.0,0.0,3040.0
4,1.0,1.0,1.0,57.6,53.7,51.1,0.0,0.0,3336.0
5,2.0,1.0,1.0,57.6,53.7,51.1,0.0,0.0,5218.0
6,1.0,0.0,0.0,57.6,53.7,51.1,0.0,0.0,6280.0
7,6.4,1.0,0.0,57.6,53.7,51.1,0.0,0.0,5086.0
8,13.2,0.0,1.0,57.6,53.7,51.1,6346.0,0.0,0.0
9,3.2,1.0,0.0,57.6,53.7,51.1,4888.0,0.0,0.0
10,2.0,2.0,0.0,57.6,53.7,51.1,0.0,6148.0,0.0
11,3.1,1.0,0.0,57.6,53.7,51.1,0.0,3712.0,1506.0
12,1.0,1.0,1.0,57.6,53.7,51.1,0.0,0.0,6082.0
0,2.1,1.0,1.0,57.6,53.7,51.1,0.0,0.0,0.0
1,1.0,2.0,0.0,57.6,53.7,51.1,0.0,1494.0,0.0
2,4.2,1.0,0.0,57.6,53.7,51.1,502.0,0.0,0.0
3,12.2,0.0,0.0,57.6,53.7,51.1,6640.0,0.0,0.0
