0.25,0.75,1.01,44.45,44.82,44.73,159.58,1422.83,2699.33
0.23,0.31,1.01,44.75,45.12,45.03,147.31,1401.54,2855.77
0.67,0.17,0.75,44.52,44.82,44.73,2397.42,176.33,1408.17
0.17,1.33,0.25,44.53,44.82,44.73,117.42,3500.92,106.58
0.77,0.38,0.85,44.85,45.12,45.03,2198.85,157.69,1982.77
0.76,1.25,0.17,44.54,44.82,44.73,1498.42,2486.0,170.83
0.42,0.33,1.17,44.54,44.82,44.73,1059.08,165.33,2652.83
0.15,0.77,0.62,44.85,45.12,45.03,147.31,2806.92,1328.62
0.75,1.0,0.5,44.54,44.82,44.73,1805.08,1821.83,649.33
0.23,0.77,0.92,44.85,45.12,45.03,157.46,1683.38,2298.0
0.15,0.62,0.85,44.85,45.12,45.03,152.38,1712.15,2454.46
0.33,0.75,0.67,44.54,44.82,44.73,159.58,1895.83,1845.67
1.17,0.42,0.08,44.54,44.82,44.73,2984.58,1063.0,176.33
0.23,0.23,1.77,44.85,45.12,45.03,243.92,152.62,3657.54
0.42,1.26,0.25,44.54,44.82,44.73,654.58,3053.67,165.33
0.46,0.23,1.08,44.85,45.12,45.03,1303.0,152.62,2842.46
0.23,0.77,0.85,44.85,45.12,45.03,152.38,1722.31,2092.92
0.33,0.42,1.5,44.54,44.82,44.73,159.58,575.33,3149.67
0.92,0.54,0.62,44.85,45.14,45.03,1396.23,1570.15,1263.08
0.78,0.69,0.38,44.85,45.12,45.03,1661.15,1384.62,993.08
0.17,0.83,1.0,44.54,44.82,44.73,159.58,1877.5,1834.67
0.69,0.08,0.62,44.85,45.12,45.03,2153.15,175.85,1715.08
0.62,1.08,0.23,44.85,45.12,45.03,815.92,3326.08,271.54
0.42,0.75,1.0,44.54,44.82,44.73,159.58,1845.67,2289.33
0.31,0.46,1.23,44.85,45.12,45.03,147.31,1284.0,2532.92
0.38,0.62,1.08,44.85,45.12,45.03,147.31,1693.69,2366.92
0.33,0.67,0.92,44.54,44.82,44.73,176.08,1698.83,2307.67
0.15,0.46,1.08,44.85,45.12,45.03,147.31,895.38,3050.92
0.25,0.25,1.58,44.54,44.82,44.73,106.42,153.08,3851.58
0.54,1.31,0.23,44.85,45.12,45.03,546.08,2880.31,152.62
