1,3.05,1.31,0.23,53.25,49.65,47.25,1159.77,2431.46,0.08,40,61,0
2,2.75,1.08,0.31,57.6,53.7,51.1,1136.31,1802.92,812.92,27,54,20
3,3.05,0.77,0.54,57.6,53.7,51.1,902.31,807.85,1968.77,25,20,56
4,4.58,0.92,0.42,57.6,53.7,51.1,2126.0,916.67,864.17,51,30,20
5,3.24,0.62,0.77,57.6,53.7,51.1,894.62,501.08,2781.08,22,25,69
6,3.25,0.85,0.31,57.6,53.7,51.1,940.77,912.0,2349.85,26,23,66
7,4.49,1.17,0.33,57.6,53.7,51.1,1536.83,1871.33,952.67,37,47,31
8,2.38,1.69,0.38,57.6,53.7,51.1,408.92,3571.08,112.46,21,90,6
9,3.72,0.77,0.54,57.6,53.7,51.1,994.62,848.92,2297.69,25,26,64
10,4.61,1.0,0.25,57.6,53.7,51.1,1913.5,2029.83,578.67,55,47,13
11,4.97,0.83,0.25,57.6,53.7,51.1,2633.83,959.58,987.08,71,22,22
12,1.96,1.08,0.31,57.6,53.7,51.1,869.23,1655.38,1591.23,33,41,43
13,5.64,0.5,0.5,57.6,53.7,51.1,2847.0,130.0,1520.33,66,3,44
14,6.07,1.08,0.08,57.6,53.7,51.1,2107.42,2537.83,76.67,69,46,2
15,3.61,0.85,0.31,57.6,53.7,51.1,1805.46,1673.62,529.92,41,50,24
16,2.82,1.23,0.46,57.6,53.7,51.1,836.0,2364.46,979.08,21,69,25
17,1.77,1.67,0.5,57.6,53.7,51.1,0.0,2910.0,1163.17,0,66,49
18,2.83,1.15,0.69,57.6,53.7,51.15,554.62,1738.46,1596.15,24,44,49
19,0.38,0.69,0.54,57.6,53.7,51.12,864.15,1305.23,1943.85,22,32,61
20,0.58,1.58,0.25,57.6,53.7,51.1,1024.67,2882.5,166.33,24,87,4
21,1.01,0.92,0.46,57.6,53.7,51.1,2494.62,630.46,889.38,62,31,22
22,0.85,0.85,0.62,57.6,53.78,51.1,1728.31,1091.38,1412.62,44,38,35
23,0.83,0.58,0.67,57.6,53.7,51.1,2055.17,0.0,2012.83,48,0,67
24,0.77,1.32,0.31,57.6,53.7,51.1,1699.85,2302.15,81.69,53,60,2
25,1.0,1.38,0.38,57.6,53.7,51.1,1436.92,2569.08,114.92,47,65,3
26,0.58,1.17,0.42,57.6,53.75,51.1,1060.17,2055.17,930.67,24,48,43
27,1.23,0.62,0.46,57.6,53.71,51.1,3338.46,0.0,874.31,84,0,31
28,0.38,0.54,1.38,57.6,53.7,51.1,864.15,0.0,3266.92,22,0,95
29,0.42,1.67,0.33,57.6,53.7,51.1,1171.0,2428.17,947.17,26,67,22
30,0.46,1.31,0.38,57.6,53.7,51.1,1017.69,2290.31,820.46,26,68,21
