1,0.75,1.0,0.92,46.47,45.0,44.27,1240.58,1320.08,825.08
2,1.25,0.67,0.17,50.6,49.0,48.2,2967.83,710.17,0.0
3,0.75,0.92,0.83,50.6,49.0,48.2,1580.0,1689.5,533.0
4,0.18,1.09,1.09,50.6,49.0,48.2,0.0,1813.09,1887.82
5,0.5,0.5,0.92,50.6,49.0,48.2,1230.0,825.5,1730.5
6,0.08,0.92,1.17,50.6,49.0,48.2,0.0,1680.33,2140.5
7,0.18,1.0,1.09,50.6,49.0,48.25,26.18,1827.27,2239.09
8,0.08,1.0,1.26,50.6,49.0,48.3,0.0,1715.83,2142.67
9,0.33,0.67,1.25,50.6,49.0,48.3,831.0,410.0,2561.5
10,0.73,1.27,0.36,50.6,49.0,48.3,1893.27,1826.55,458.73
11,1.08,0.75,0.5,50.6,49.0,48.3,2342.5,1028.0,410.0
12,1.0,0.92,0.58,50.6,49.0,48.3,2151.5,1640.0,287.0
13,0.73,1.0,0.82,50.6,49.0,48.3,1428.55,894.55,1795.09
14,0.75,0.42,0.75,50.6,49.0,48.3,2146.42,872.92,800.75
15,0.82,0.82,0.91,50.6,49.0,48.3,1836.55,944.73,1367.27
16,0.42,0.5,1.08,50.6,49.0,48.3,825.5,1287.5,1678.5
17,0.42,0.75,1.25,50.6,49.0,48.3,495.0,1522.5,1774.0
18,0.5,0.75,1.25,50.68,49.0,48.3,879.67,1322.33,2020.0
19,0.91,0.27,0.91,50.7,49.0,48.3,1881.82,0.0,1795.09
20,1.33,0.33,0.58,50.7,49.0,48.3,2855.83,0.0,779.0
21,1.58,0.33,0.25,50.7,49.0,48.3,3890.67,151.33,105.33
22,0.18,0.91,1.36,50.7,49.0,48.3,44.73,942.55,2683.64
23,0.33,0.83,0.58,50.7,49.0,48.3,825.5,1730.5,1112.5
24,1.34,0.68,0.5,50.7,49.07,48.3,2942.17,879.67,0.0
25,0.91,0.91,0.27,50.7,49.1,48.3,1815.09,1434.55,447.27
26,0.33,0.58,0.67,50.7,49.1,48.3,872.0,1568.33,1189.0
27,0.92,1.08,0.83,50.7,49.1,48.3,1702.33,1271.0,820.0
28,0.36,0.55,1.09,50.7,49.1,48.3,0.0,908.55,2782.36
29,0.83,0.33,1.08,50.7,49.1,48.3,1950.83,0.0,1853.5
30,0.25,1.0,0.92,50.7,49.1,48.3,843.83,2107.5,923.67
31,0.52,0.62,1.24,50.7,49.1,48.3,968.57,932.1,2352.95
32,0.34,1.29,0.76,50.7,49.1,48.3,471.71,2810.38,1113.71
33,0.36,0.64,1.55,50.7,49.06,48.3,450.27,469.64,3393.55
34,0.68,0.95,0.91,50.7,49.0,48.3,1213.64,1814.91,1309.55
35,0.64,0.77,0.91,50.7,49.0,48.3,1271.27,1290.73,1650.55
36,0.73,0.73,0.59,50.7,49.0,48.3,1763.55,1681.91,897.55
37,0.77,0.5,1.0,50.7,49.0,48.3,1609.82,907.73,1832.09
38,0.41,1.0,0.82,50.7,49.0,48.3,1160.77,2541.32,957.86
39,0.77,0.82,0.91,50.7,49.05,48.3,1571.45,1392.64,1367.18
40,0.71,1.14,0.67,50.7,49.1,48.3,1437.1,1924.52,980.57
41,0.5,0.73,0.73,50.7,49.1,48.3,929.91,1344.82,1825.09
42,0.95,0.82,0.64,50.7,49.1,48.3,2215.45,794.55,1106.27
43,0.41,1.41,0.64,50.7,49.1,48.3,805.09,2961.27,454.45
44,0.59,0.77,1.09,50.7,49.1,48.3,1171.55,1127.18,2042.73
45,0.59,1.05,0.82,50.7,49.1,48.3,1161.55,2025.73,1121.18
46,0.59,0.82,1.23,50.7,49.1,48.3,1357.82,922.91,2048.73
47,0.45,0.91,1.05,50.7,49.1,48.3,894.55,1801.09,1608.82
48,0.91,0.91,0.64,50.7,49.1,48.3,1806.91,1799.09,707.27
49,0.57,0.86,0.95,50.7,49.1,48.3,946.29,1807.14,1698.0
50,0.27,0.64,1.41,50.7,49.1,48.3,464.0,731.0,3172.64
51,0.64,0.68,0.82,50.7,49.1,48.3,1686.45,1363.0,1398.73
52,0.23,1.23,0.86,50.7,49.1,48.3,900.55,1984.18,1464.27
53,0.55,0.86,0.86,50.7,49.1,48.3,1286.73,1737.0,1075.09
54,0.68,0.5,0.82,50.7,49.1,48.3,2199.27,852.82,1172.91
55,0.82,0.86,0.82,50.7,49.1,48.3,1773.36,1644.55,931.09
56,0.23,0.91,0.95,50.7,49.1,48.3,453.27,1749.0,2117.18
57,1.0,0.64,0.73,50.7,49.1,48.3,2469.0,1391.18,447.27
58,1.41,0.23,0.68,50.7,49.1,48.3,3620.18,0.0,696.27
59,0.43,1.1,0.76,50.7,49.1,48.3,943.43,2377.43,934.38
60,1.14,0.48,1.05,50.7,49.1,48.3,2555.43,471.71,1408.86
61,0.57,0.81,0.81,50.7,49.1,48.3,1564.0,1708.69,1256.81
62,0.84,0.47,0.97,50.7,49.1,48.3,2458.59,576.91,1594.59
63,0.91,0.72,0.62,50.7,49.1,48.3,2480.78,1183.22,883.16
64,0.62,0.53,1.12,50.7,49.1,48.3,1480.62,948.0,2093.12
65,0.62,0.41,1.22,50.7,49.1,48.3,1373.62,632.44,2348.0
66,0.41,0.25,1.34,50.7,49.1,48.33,1207.5,324.94,2853.62
67,0.48,0.91,0.73,50.7,49.1,48.3,943.27,2052.55,1381.39
68,0.69,0.5,0.91,50.7,49.1,48.3,1818.12,928.69,1758.94
69,0.28,0.97,0.88,50.7,49.1,48.3,774.94,2243.81,1486.31
70,0.47,0.84,0.88,50.7,49.1,48.3,887.5,2098.31,1497.56
71,0.66,0.75,0.72,50.7,49.1,48.3,1897.69,1485.31,1102.31
72,0.69,1.0,0.66,50.7,49.1,48.3,1251.56,2177.81,1082.44
73,0.62,0.5,0.88,50.7,49.1,48.3,1497.56,926.38,2080.88
74,0.53,0.72,0.84,50.7,49.1,48.32,1202.44,1745.62,1586.44
75,0.34,0.97,0.53,50.7,49.1,48.4,1034.25,2484.38,1092.75
76,0.75,0.88,0.6,50.7,49.1,48.4,1855.31,1808.19,640.69
77,0.78,0.56,0.62,50.7,49.1,48.4,2029.25,1221.5,1107.44
78,0.55,0.97,0.55,50.71,49.1,48.4,1400.48,2107.82,902.42
79,0.16,0.5,1.34,50.72,49.1,48.4,307.5,1236.19,2971.69
80,0.75,0.31,1.03,50.7,49.1,48.4,1903.34,726.59,2030.22
81,0.5,0.97,0.72,50.7,49.13,48.4,1112.25,2036.5,1376.62
82,0.66,0.97,0.53,50.7,49.1,48.34,1593.94,2108.44,800.62
83,0.34,0.5,1.38,50.7,49.1,48.34,769.25,918.19,2882.12
84,0.59,0.62,1.06,50.7,49.1,48.3,1402.19,1222.75,1911.38
85,0.58,0.94,1.36,50.7,49.1,48.3,753.45,1500.91,2118.18
86,1.19,0.69,0.75,50.7,49.1,48.3,2638.5,922.5,948.19
87,0.72,0.91,0.88,50.73,49.1,48.3,1501.56,1543.69,1478.06
88,0.88,0.56,1.0,50.7,49.1,48.3,2085.0,615.0,1811.25
89,0.66,0.84,0.69,50.7,49.1,48.3,1490.28,1923.53,1199.53
90,0.56,0.81,0.91,50.7,49.1,48.3,1250.62,1471.75,1744.25
91,0.56,0.93,0.84,50.7,49.1,48.3,1361.91,1941.86,1198.14
92,0.74,0.55,1.05,50.7,49.1,48.4,1824.43,1139.43,1652.57
93,0.67,0.83,0.88,50.7,49.1,48.34,1620.05,1672.71,1299.57
