90.1,90.1,1.31,42.32,47.93,45.35,117879692.1,117924038.9,4952.5
100.0,100.0,0.25,47.0,53.1,50.23,130888655.5,130975941.0,3952.5
99.83,100.0,0.5,46.93,53.1,50.2,131227747.33,130973646.0,0.0
100.0,100.0,0.25,46.9,53.1,50.2,130882316.0,130851722.5,0.0
100.0,100.0,0.17,46.9,53.1,50.2,130959555.33,130938722.33,82.0
99.89,100.0,0.33,46.9,53.1,50.2,130916165.33,130968912.22,0.0
99.67,100.0,0.83,46.9,53.1,50.25,131019487.33,130959708.0,7371.0
99.74,100.0,0.23,46.9,53.1,50.3,130921338.67,130888413.03,444.41
99.89,100.0,0.22,46.9,53.14,50.3,130923148.44,130941294.67,54.67
99.67,100.0,1.17,46.9,53.12,50.3,130917552.67,130931342.67,8837.67
100.0,100.0,1.42,46.9,53.14,50.3,130906169.2,130662202.4,5390.0
99.67,100.0,1.11,46.9,53.13,50.3,130919188.0,131012803.33,4841.33
100.0,100.0,0.25,46.9,53.2,50.3,131237776.5,130798219.0,2649.0
99.8,100.0,1.8,46.9,53.2,50.3,130973004.8,130800694.0,7539.6
99.89,100.0,0.22,46.9,53.2,50.3,130952156.89,130937067.56,0.0
99.89,100.0,0.11,46.9,53.2,50.3,130934933.78,130927195.33,0.0
99.78,100.0,0.68,46.9,53.2,50.3,130908863.11,130927469.56,2050.0
99.83,100.0,0.17,46.9,53.2,50.3,131020884.33,130896741.33,940.0
99.8,100.0,1.62,46.9,53.2,50.3,130853912.0,130915926.4,2978.4
99.9,100.0,0.34,46.9,53.2,50.3,130962613.28,130920700.46,496.92
99.67,100.0,2.7,46.9,53.2,50.3,130970591.0,130871508.0,11268.67
99.89,100.0,0.89,46.9,53.2,50.4,130899434.22,131061751.11,4648.22
99.89,100.0,1.01,46.9,53.2,50.4,130871405.56,130924403.11,2966.44
100.0,100.0,0.33,46.9,53.2,50.4,130799803.0,130992874.33,449.67
99.89,100.0,0.78,46.9,53.2,50.4,131008707.0,130913093.33,1976.33
99.77,100.0,1.46,46.9,53.2,50.4,130948386.89,130876805.56,6102.0
100.0,100.0,1.53,46.9,53.2,50.4,130956325.33,131094556.33,3535.33
100.0,100.0,1.01,46.9,53.2,50.4,130882556.22,130975712.67,2916.0
100.0,100.0,0.33,46.9,53.2,50.4,130953279.78,130939723.33,736.0
99.83,100.0,0.52,46.9,53.2,50.4,130939549.0,130885563.33,900.33
