Time per request:       113.455 [ms] (mean, across all concurrent requests)
Time per request:       112.817 [ms] (mean, across all concurrent requests)
Time per request:       112.545 [ms] (mean, across all concurrent requests)
Time per request:       112.578 [ms] (mean, across all concurrent requests)
Time per request:       112.716 [ms] (mean, across all concurrent requests)
Time per request:       112.764 [ms] (mean, across all concurrent requests)
Time per request:       112.537 [ms] (mean, across all concurrent requests)
Time per request:       112.500 [ms] (mean, across all concurrent requests)
Time per request:       112.528 [ms] (mean, across all concurrent requests)
Time per request:       112.569 [ms] (mean, across all concurrent requests)
Time per request:       112.670 [ms] (mean, across all concurrent requests)
Time per request:       112.721 [ms] (mean, across all concurrent requests)
Time per request:       112.550 [ms] (mean, across all concurrent requests)
Time per request:       112.605 [ms] (mean, across all concurrent requests)
Time per request:       112.667 [ms] (mean, across all concurrent requests)
Time per request:       112.476 [ms] (mean, across all concurrent requests)
Time per request:       112.786 [ms] (mean, across all concurrent requests)
Time per request:       112.668 [ms] (mean, across all concurrent requests)
Time per request:       113.187 [ms] (mean, across all concurrent requests)
Time per request:       112.809 [ms] (mean, across all concurrent requests)
Time per request:       112.901 [ms] (mean, across all concurrent requests)
Time per request:       112.626 [ms] (mean, across all concurrent requests)
Time per request:       114.055 [ms] (mean, across all concurrent requests)
Time per request:       112.824 [ms] (mean, across all concurrent requests)
Time per request:       112.627 [ms] (mean, across all concurrent requests)
Time per request:       112.776 [ms] (mean, across all concurrent requests)
Time per request:       112.738 [ms] (mean, across all concurrent requests)
Time per request:       112.923 [ms] (mean, across all concurrent requests)
Time per request:       112.934 [ms] (mean, across all concurrent requests)
Time per request:       112.920 [ms] (mean, across all concurrent requests)
Time per request:       107.521 [ms] (mean, across all concurrent requests)
Time per request:       107.745 [ms] (mean, across all concurrent requests)
Time per request:       107.426 [ms] (mean, across all concurrent requests)
Time per request:       107.539 [ms] (mean, across all concurrent requests)
Time per request:       107.660 [ms] (mean, across all concurrent requests)
Time per request:       107.638 [ms] (mean, across all concurrent requests)
Time per request:       107.500 [ms] (mean, across all concurrent requests)
Time per request:       107.587 [ms] (mean, across all concurrent requests)
Time per request:       107.774 [ms] (mean, across all concurrent requests)
Time per request:       107.872 [ms] (mean, across all concurrent requests)
Time per request:       107.466 [ms] (mean, across all concurrent requests)
Time per request:       107.456 [ms] (mean, across all concurrent requests)
Time per request:       107.503 [ms] (mean, across all concurrent requests)
Time per request:       107.810 [ms] (mean, across all concurrent requests)
Time per request:       107.472 [ms] (mean, across all concurrent requests)
Time per request:       108.122 [ms] (mean, across all concurrent requests)
Time per request:       107.516 [ms] (mean, across all concurrent requests)
Time per request:       107.653 [ms] (mean, across all concurrent requests)
Time per request:       108.083 [ms] (mean, across all concurrent requests)
Time per request:       108.108 [ms] (mean, across all concurrent requests)
Time per request:       107.483 [ms] (mean, across all concurrent requests)
Time per request:       107.676 [ms] (mean, across all concurrent requests)
Time per request:       107.664 [ms] (mean, across all concurrent requests)
Time per request:       107.655 [ms] (mean, across all concurrent requests)
Time per request:       107.682 [ms] (mean, across all concurrent requests)
Time per request:       107.490 [ms] (mean, across all concurrent requests)
Time per request:       107.668 [ms] (mean, across all concurrent requests)
Time per request:       107.551 [ms] (mean, across all concurrent requests)
Time per request:       107.625 [ms] (mean, across all concurrent requests)
Time per request:       107.500 [ms] (mean, across all concurrent requests)
Time per request:       106.117 [ms] (mean, across all concurrent requests)
Time per request:       106.020 [ms] (mean, across all concurrent requests)
Time per request:       105.890 [ms] (mean, across all concurrent requests)
Time per request:       106.051 [ms] (mean, across all concurrent requests)
Time per request:       106.020 [ms] (mean, across all concurrent requests)
Time per request:       105.991 [ms] (mean, across all concurrent requests)
Time per request:       105.769 [ms] (mean, across all concurrent requests)
Time per request:       105.804 [ms] (mean, across all concurrent requests)
Time per request:       105.908 [ms] (mean, across all concurrent requests)
Time per request:       105.816 [ms] (mean, across all concurrent requests)
Time per request:       105.988 [ms] (mean, across all concurrent requests)
Time per request:       105.898 [ms] (mean, across all concurrent requests)
Time per request:       105.858 [ms] (mean, across all concurrent requests)
Time per request:       105.770 [ms] (mean, across all concurrent requests)
Time per request:       105.837 [ms] (mean, across all concurrent requests)
Time per request:       105.841 [ms] (mean, across all concurrent requests)
Time per request:       106.218 [ms] (mean, across all concurrent requests)
Time per request:       105.917 [ms] (mean, across all concurrent requests)
Time per request:       106.184 [ms] (mean, across all concurrent requests)
Time per request:       105.883 [ms] (mean, across all concurrent requests)
Time per request:       105.781 [ms] (mean, across all concurrent requests)
Time per request:       105.766 [ms] (mean, across all concurrent requests)
Time per request:       106.076 [ms] (mean, across all concurrent requests)
Time per request:       105.800 [ms] (mean, across all concurrent requests)
Time per request:       105.840 [ms] (mean, across all concurrent requests)
Time per request:       105.775 [ms] (mean, across all concurrent requests)
Time per request:       105.986 [ms] (mean, across all concurrent requests)
Time per request:       105.944 [ms] (mean, across all concurrent requests)
Time per request:       105.804 [ms] (mean, across all concurrent requests)
Time per request:       105.998 [ms] (mean, across all concurrent requests)
Time per request:       104.957 [ms] (mean, across all concurrent requests)
Time per request:       105.144 [ms] (mean, across all concurrent requests)
Time per request:       104.932 [ms] (mean, across all concurrent requests)
Time per request:       105.052 [ms] (mean, across all concurrent requests)
Time per request:       105.104 [ms] (mean, across all concurrent requests)
Time per request:       105.047 [ms] (mean, across all concurrent requests)
Time per request:       105.162 [ms] (mean, across all concurrent requests)
Time per request:       105.012 [ms] (mean, across all concurrent requests)
Time per request:       104.962 [ms] (mean, across all concurrent requests)
Time per request:       104.939 [ms] (mean, across all concurrent requests)
Time per request:       105.191 [ms] (mean, across all concurrent requests)
Time per request:       105.193 [ms] (mean, across all concurrent requests)
Time per request:       104.927 [ms] (mean, across all concurrent requests)
Time per request:       105.009 [ms] (mean, across all concurrent requests)
Time per request:       105.263 [ms] (mean, across all concurrent requests)
Time per request:       104.970 [ms] (mean, across all concurrent requests)
Time per request:       105.564 [ms] (mean, across all concurrent requests)
Time per request:       105.089 [ms] (mean, across all concurrent requests)
Time per request:       105.162 [ms] (mean, across all concurrent requests)
Time per request:       104.955 [ms] (mean, across all concurrent requests)
Time per request:       105.214 [ms] (mean, across all concurrent requests)
Time per request:       104.964 [ms] (mean, across all concurrent requests)
Time per request:       105.126 [ms] (mean, across all concurrent requests)
Time per request:       105.001 [ms] (mean, across all concurrent requests)
Time per request:       105.246 [ms] (mean, across all concurrent requests)
Time per request:       105.044 [ms] (mean, across all concurrent requests)
Time per request:       105.017 [ms] (mean, across all concurrent requests)
Time per request:       104.984 [ms] (mean, across all concurrent requests)
Time per request:       105.225 [ms] (mean, across all concurrent requests)
Time per request:       105.321 [ms] (mean, across all concurrent requests)
Time per request:       104.586 [ms] (mean, across all concurrent requests)
Time per request:       104.612 [ms] (mean, across all concurrent requests)
Time per request:       104.632 [ms] (mean, across all concurrent requests)
Time per request:       104.512 [ms] (mean, across all concurrent requests)
Time per request:       104.564 [ms] (mean, across all concurrent requests)
Time per request:       104.556 [ms] (mean, across all concurrent requests)
Time per request:       104.640 [ms] (mean, across all concurrent requests)
Time per request:       104.488 [ms] (mean, across all concurrent requests)
Time per request:       104.551 [ms] (mean, across all concurrent requests)
Time per request:       104.667 [ms] (mean, across all concurrent requests)
Time per request:       104.828 [ms] (mean, across all concurrent requests)
