5.17,4.85,1.93,43.35,43.48,42.98,1663.92,1848.42,0.08
2.52,5.25,4.61,43.65,43.78,43.28,378.54,1933.0,1513.92
6.85,1.82,4.18,43.65,43.74,43.28,2700.08,0.08,805.0
3.98,2.99,4.93,43.35,43.44,42.98,905.08,825.58,1645.58
3.03,6.18,3.1,43.65,43.74,43.28,806.69,2112.69,677.31
6.9,3.03,2.44,43.65,43.74,43.28,2359.46,762.08,388.69
6.25,3.49,1.98,43.35,43.44,42.98,2476.58,1327.92,0.08
2.92,3.88,4.78,43.65,43.74,43.34,930.54,1198.23,1489.46
4.07,5.73,1.83,43.65,43.74,43.37,773.92,2900.54,37.92
5.12,2.05,7.42,43.35,43.44,43.07,1296.75,0.08,2483.92
3.61,4.84,4.85,43.65,43.74,43.37,870.54,1197.0,1407.15
2.07,5.69,3.71,43.35,43.44,43.07,0.08,2531.58,1271.08
3.05,3.06,5.96,43.35,43.44,43.07,820.08,476.75,2919.58
4.47,4.73,3.05,43.65,43.74,43.37,1332.54,1412.23,1123.62
6.33,5.75,1.74,43.65,43.74,43.37,1931.31,1556.85,0.08
6.97,2.8,1.79,43.35,43.44,43.07,2958.75,410.08,0.08
4.08,3.55,4.24,43.65,43.74,43.37,1230.38,783.0,1786.23
2.07,1.88,7.07,43.65,43.74,43.37,132.92,191.69,3574.0
4.89,4.17,4.56,43.42,43.44,43.07,1710.75,838.42,1307.75
5.42,5.3,1.94,43.65,43.74,43.37,1893.46,1594.69,361.62
4.29,4.65,1.7,43.35,43.44,43.07,1678.58,1692.08,0.08
0.42,3.84,4.72,43.35,43.44,43.07,0.08,1331.08,2202.42
0.54,2.93,0.62,43.65,43.74,43.37,653.62,767.15,2082.69
0.58,4.45,0.42,43.35,43.44,43.06,1217.25,1686.58,858.58
0.69,4.17,0.46,43.65,43.81,43.28,1519.0,1625.46,648.54
0.69,7.52,0.23,43.65,43.74,43.28,875.62,2710.85,0.08
0.83,1.72,0.58,43.35,43.44,42.98,1684.08,46.58,1645.58
0.46,2.77,1.08,43.65,43.74,43.28,529.92,399.46,2684.85
0.38,2.22,0.85,43.65,43.74,43.28,773.92,151.46,2581.46
0.25,0.92,0.42,43.35,43.44,42.98,825.58,1965.58,866.58
