Time per request:       112.862 [ms] (mean, across all concurrent requests)
Time per request:       112.860 [ms] (mean, across all concurrent requests)
Time per request:       112.533 [ms] (mean, across all concurrent requests)
Time per request:       112.917 [ms] (mean, across all concurrent requests)
Time per request:       112.792 [ms] (mean, across all concurrent requests)
Time per request:       112.946 [ms] (mean, across all concurrent requests)
Time per request:       112.935 [ms] (mean, across all concurrent requests)
Time per request:       112.784 [ms] (mean, across all concurrent requests)
Time per request:       112.882 [ms] (mean, across all concurrent requests)
Time per request:       112.830 [ms] (mean, across all concurrent requests)
Time per request:       113.013 [ms] (mean, across all concurrent requests)
Time per request:       112.746 [ms] (mean, across all concurrent requests)
Time per request:       113.016 [ms] (mean, across all concurrent requests)
Time per request:       112.808 [ms] (mean, across all concurrent requests)
Time per request:       112.512 [ms] (mean, across all concurrent requests)
Time per request:       112.536 [ms] (mean, across all concurrent requests)
Time per request:       112.498 [ms] (mean, across all concurrent requests)
Time per request:       112.639 [ms] (mean, across all concurrent requests)
Time per request:       112.929 [ms] (mean, across all concurrent requests)
Time per request:       112.533 [ms] (mean, across all concurrent requests)
Time per request:       112.723 [ms] (mean, across all concurrent requests)
Time per request:       112.779 [ms] (mean, across all concurrent requests)
Time per request:       112.938 [ms] (mean, across all concurrent requests)
Time per request:       112.697 [ms] (mean, across all concurrent requests)
Time per request:       113.025 [ms] (mean, across all concurrent requests)
Time per request:       112.719 [ms] (mean, across all concurrent requests)
Time per request:       112.745 [ms] (mean, across all concurrent requests)
Time per request:       112.799 [ms] (mean, across all concurrent requests)
Time per request:       112.580 [ms] (mean, across all concurrent requests)
Time per request:       112.699 [ms] (mean, across all concurrent requests)
Time per request:       107.678 [ms] (mean, across all concurrent requests)
Time per request:       107.607 [ms] (mean, across all concurrent requests)
Time per request:       108.496 [ms] (mean, across all concurrent requests)
Time per request:       107.532 [ms] (mean, across all concurrent requests)
Time per request:       107.530 [ms] (mean, across all concurrent requests)
Time per request:       107.505 [ms] (mean, across all concurrent requests)
Time per request:       107.467 [ms] (mean, across all concurrent requests)
Time per request:       107.581 [ms] (mean, across all concurrent requests)
Time per request:       107.524 [ms] (mean, across all concurrent requests)
Time per request:       107.539 [ms] (mean, across all concurrent requests)
