1,6.46,6.65,6.74,53.52,49.55,47.56,1382.54,1360.23,1424.54,42,40,41
2,6.69,8.75,6.89,57.9,53.6,51.4,1324.92,1248.77,1206.0,39,38,38
3,6.75,7.22,7.22,57.9,53.6,51.42,1328.17,1328.5,1408.5,38,38,39
4,6.82,5.84,7.01,57.9,53.6,51.44,1385.08,1414.0,1359.69,38,39,38
5,5.99,6.42,6.4,57.9,53.6,51.4,1312.0,1297.67,1333.67,39,38,38
6,7.06,6.75,6.87,57.9,53.6,51.4,1390.31,1385.85,1424.15,38,39,40
7,6.34,6.87,5.14,57.9,53.65,51.4,1333.67,1435.5,1317.5,38,38,39
8,6.59,6.54,6.04,57.9,53.62,51.4,1380.77,1380.46,1332.0,38,39,38
9,5.83,7.11,5.58,57.9,53.6,51.41,1329.17,1324.0,1360.33,38,38,39
10,7.03,6.6,6.98,57.9,53.6,51.42,1470.38,1427.0,1460.54,39,37,39
11,6.28,7.22,6.71,57.9,53.6,51.45,1370.62,1403.85,1385.23,39,40,38
12,7.13,6.54,7.52,57.9,53.6,51.5,1479.33,1453.67,1523.33,39,37,39
13,6.84,7.44,6.3,57.9,53.6,51.5,1331.69,1401.08,1390.92,37,39,39
14,6.38,6.65,6.6,57.9,53.6,51.5,1501.33,1484.5,1448.5,39,38,38
15,6.81,7.75,6.53,57.9,53.6,51.5,1360.15,1419.08,1365.23,38,39,38
16,5.82,6.9,6.53,57.9,53.6,51.5,1476.33,1476.0,1418.0,38,39,38
17,6.13,7.6,6.85,57.9,53.6,51.5,1390.31,1360.46,1414.0,38,38,39
18,6.08,6.68,6.79,57.9,53.6,51.5,1484.83,1468.33,1453.67,38,39,38
19,6.71,2.9,5.65,57.9,53.6,51.5,1385.85,1311.38,1365.54,39,39,39
20,0.75,0.67,3.23,57.9,53.6,51.5,1431.67,1495.83,1495.83,37,39,39
21,0.54,0.92,0.62,57.9,53.6,51.42,1382.0,1390.92,1375.38,38,39,38
22,0.75,1.17,0.76,57.9,53.6,51.5,1484.83,1501.0,1470.5,39,39,37
23,0.85,1.0,0.62,57.9,53.6,51.5,1367.08,1412.77,1431.08,38,38,39
24,0.58,1.0,0.92,57.9,53.6,51.5,1473.5,1501.67,1329.83,37,39,39
25,0.69,0.92,0.46,57.9,53.6,51.5,1264.62,1216.15,1221.23,39,39,37
26,0.67,1.0,0.67,57.9,53.6,51.5,1344.33,1317.5,1386.17,39,37,39
27,0.85,1.0,0.77,57.9,53.6,51.5,1375.69,1434.31,1380.15,39,40,38
28,1.0,0.83,0.75,57.9,53.69,51.5,1312.0,1382.33,1370.33,38,38,38
29,0.69,1.08,0.69,57.9,53.6,51.5,1331.69,1375.69,1385.85,39,39,38
30,0.83,1.0,0.75,57.9,53.6,51.5,1404.0,1346.0,1351.5,38,39,38
31,0.87,1.22,0.87,57.9,53.6,51.5,1645.0,1633.7,1663.96,75,75,75
32,0.78,1.22,0.87,57.9,53.6,51.5,1624.61,1607.22,1613.13,75,75,75
33,1.0,1.18,0.86,57.9,53.6,51.5,1586.36,1574.18,1574.18,75,75,75
34,0.91,1.04,0.74,57.9,53.6,51.5,1601.65,1610.09,1595.91,75,75,75
35,0.74,1.13,0.87,57.9,53.6,51.5,1582.7,1604.7,1576.96,76,76,75
36,1.09,1.23,0.82,57.9,53.6,51.5,1648.64,1671.64,1672.64,74,75,74
37,0.96,1.09,0.91,57.9,53.6,51.5,1613.83,1574.09,1596.09,75,76,76
38,1.05,1.35,0.91,57.9,53.6,51.5,1593.22,1576.96,1605.65,76,74,75
39,0.68,1.14,0.77,57.9,53.6,51.5,1674.45,1645.64,1716.0,74,76,75
