1,22.87,92.38,5.32,56.15,49.55,46.97,118299.31,116934.54,1014.69,69,43,45
2,18.18,100.0,4.18,60.7,53.6,50.8,137956.92,129332.77,549.38,22,82,13
3,21.96,100.0,5.84,60.7,53.6,50.82,129119.54,138085.08,600.92,67,26,22
4,25.41,100.0,6.6,60.75,53.6,50.9,126756.5,126591.0,2458.5,37,22,56
5,20.49,100.0,5.95,60.8,53.6,50.9,138709.0,138076.83,1910.5,50,22,44
6,19.95,100.0,4.85,60.8,53.6,50.9,127489.54,128788.62,935.23,24,64,28
7,19.38,100.0,3.61,60.8,53.62,50.9,137926.46,139881.54,549.38,33,69,13
8,23.45,100.0,5.88,60.8,53.6,50.9,126751.83,138966.83,977.17,26,44,45
9,22.17,100.0,4.18,60.8,53.6,50.9,128632.62,127545.54,791.23,61,26,30
10,18.43,100.0,7.54,60.8,53.6,50.9,137952.31,138480.92,1804.62,22,35,58
11,17.03,100.0,9.28,60.8,53.6,50.9,125654.83,125821.17,3942.67,0,25,90
12,24.43,100.0,5.19,60.8,53.6,50.9,128182.83,138013.67,606.33,57,31,27
13,15.83,100.0,0.77,60.8,53.6,50.9,137836.46,128491.54,1488.46,19,61,37
14,16.49,100.0,0.58,60.82,53.6,50.9,115208.33,139033.33,1130.0,22,67,26
15,22.62,100.0,0.67,60.85,53.6,50.9,127662.67,138617.5,523.33,47,44,24
16,16.65,100.0,0.38,60.88,53.6,50.9,138577.85,128662.31,588.77,37,64,15
17,16.01,100.0,0.23,60.88,53.6,50.9,127392.62,140473.69,196.92,22,88,6
18,17.07,100.0,1.08,60.9,53.6,50.9,137274.33,126673.83,3054.33,3,22,90
19,26.13,100.0,0.46,60.9,53.6,50.9,139411.69,137230.92,1832.46,57,3,55
20,18.52,100.0,0.77,60.9,53.6,50.9,127594.62,127445.69,2231.69,28,22,67
21,23.8,100.0,0.42,60.94,53.6,50.9,139837.17,126239.0,1066.17,77,13,25
22,20.95,100.0,0.38,60.9,53.6,50.9,139266.0,138595.85,386.15,56,38,21
23,23.73,100.0,0.38,60.9,53.6,50.9,127933.85,128425.54,956.0,43,49,24
24,19.53,100.0,0.92,60.9,53.6,50.9,138597.83,138041.67,1958.5,35,23,57
25,19.56,100.0,0.54,60.9,53.6,50.9,127966.15,127585.23,1694.0,37,25,54
26,18.88,100.0,0.62,60.9,53.6,50.9,127965.08,127402.77,1870.62,47,22,46
27,27.92,100.0,0.25,60.9,53.6,50.9,140534.0,138032.83,124.5,81,31,3
28,14.68,100.0,1.0,60.9,53.7,50.9,126538.15,127436.92,3267.54,0,24,92
29,17.71,100.0,0.46,60.9,53.64,50.9,128095.08,138849.23,1056.0,43,45,28
30,16.79,100.0,1.08,60.9,53.65,50.9,138002.33,126421.0,2797.5,32,17,66
31,18.6,100.0,0.52,60.9,53.68,50.9,132103.3,132800.35,2161.3,44,75,106
32,14.26,100.0,1.0,60.88,53.7,50.9,131120.7,126702.52,3279.83,0,80,147
33,23.08,100.0,0.91,60.8,53.7,50.9,138999.39,131549.39,2315.22,103,19,103
34,19.72,100.0,0.83,60.8,53.7,50.9,133037.65,131701.91,2378.43,85,35,105
35,20.71,100.0,0.65,60.8,53.7,50.9,132569.83,132608.87,1876.87,78,67,82
36,17.29,100.0,0.61,60.8,53.7,50.9,132047.3,133088.0,2051.04,51,86,88
37,21.58,100.0,0.52,60.84,53.7,50.9,133114.35,132640.52,1429.22,96,67,62
38,18.28,100.0,0.83,60.8,53.65,50.9,133108.87,132116.09,1839.48,94,44,89
39,19.47,100.0,0.65,60.8,53.7,50.95,132438.43,133142.26,1490.7,57,102,66
40,17.57,100.0,0.82,60.8,53.7,50.9,131499.55,126308.55,2620.55,28,87,110
41,23.86,100.0,0.27,60.8,53.7,50.9,134522.27,131458.0,504.64,167,27,31
42,17.92,100.0,0.59,60.8,53.7,50.9,131913.73,133007.18,1573.73,46,92,89
43,16.8,100.0,0.43,60.8,53.7,50.9,131300.87,133095.04,578.09,109,90,26
44,18.59,100.0,0.57,60.8,53.7,50.9,132508.52,132569.39,1964.61,61,65,100
45,16.0,100.0,0.65,60.8,53.7,50.9,132690.0,132853.04,1498.43,70,77,79
46,15.68,100.0,0.48,60.8,53.7,50.9,132094.7,133664.0,1290.35,44,113,68
47,13.28,100.0,0.78,60.8,53.7,50.91,131578.87,133631.13,1934.7,20,122,85
48,17.69,100.0,0.61,60.8,53.7,51.0,133649.7,131967.61,1592.57,121,35,69
49,14.9,100.0,0.7,60.87,53.7,51.0,131643.39,133409.74,2029.91,24,111,90
50,18.19,100.0,0.52,60.9,53.7,51.0,127540.7,132899.04,1033.22,101,79,47
51,16.41,100.0,0.91,60.84,53.7,51.0,131896.91,132437.73,2186.82,44,89,92
52,16.05,100.0,0.64,60.85,53.7,51.0,132705.18,131925.73,1886.55,100,46,79
53,20.41,100.0,0.61,60.86,53.73,51.0,132528.78,127206.09,1418.26,63,98,64
54,21.56,100.0,0.3,60.9,53.7,51.0,133342.35,133053.22,721.04,108,86,33
55,23.72,100.0,0.78,60.9,53.7,51.0,132896.0,132152.7,1765.3,79,44,102
56,19.81,100.0,0.39,60.9,53.7,51.0,127231.65,133120.17,780.43,93,97,35
57,18.46,100.0,0.78,60.9,53.7,51.0,132114.78,132956.26,1957.65,44,95,88
58,19.93,100.0,0.87,60.9,53.7,51.0,132690.52,132184.35,2222.17,68,51,106
59,20.22,100.0,0.61,60.9,53.7,51.0,133424.35,131633.65,1979.57,114,24,88
60,20.71,100.0,0.74,60.9,53.7,51.0,132917.26,132679.96,1610.3,89,67,70
61,18.63,100.0,0.85,60.87,53.7,51.0,126447.45,129743.7,2245.88,127,64,144
62,20.31,100.0,0.67,60.8,53.7,51.03,135516.73,133615.76,1830.3,166,54,116
63,23.79,100.0,1.11,60.8,53.77,51.05,126933.76,134158.3,1391.21,169,79,88
64,26.07,100.0,0.21,60.97,53.9,51.19,135356.67,135301.09,356.42,155,158,22
65,21.89,100.0,0.76,61.05,53.8,51.1,131022.82,129892.88,2061.0,132,70,135
66,22.21,100.0,0.58,61.0,53.8,51.1,135648.24,133680.12,1648.0,175,59,101
67,18.53,100.0,0.76,61.0,53.8,51.1,129840.73,130732.91,2034.12,70,126,141
68,20.77,100.0,0.55,61.0,53.8,51.1,134754.97,134651.7,1551.7,116,110,109
