1.88,1.93,3.94,46.36,46.63,46.53,180.65,183.78,2121.96
1.81,2.78,5.03,46.34,46.67,46.53,166.48,548.74,2012.74
2.77,2.03,3.2,46.34,46.63,46.53,1064.83,206.52,1421.65
2.42,1.98,3.83,46.25,46.53,46.44,606.55,383.14,1544.68
2.07,2.26,3.68,46.34,46.63,46.53,180.83,720.65,1806.83
2.45,2.97,3.29,46.34,46.63,46.57,569.43,1027.48,944.61
2.58,2.63,3.47,46.25,46.53,46.44,583.32,617.91,1262.73
3.81,3.28,4.98,46.34,46.63,46.53,600.04,297.96,1781.61
3.04,2.71,5.19,46.34,46.63,46.53,569.43,257.39,1669.22
3.77,3.99,3.57,46.34,46.63,46.53,1003.0,1015.04,569.65
3.28,3.86,4.45,46.25,46.53,46.44,180.05,1301.5,1224.05
3.43,3.71,4.0,46.4,46.63,46.53,930.04,672.78,920.52
2.49,1.16,1.0,46.43,46.63,46.53,138.74,575.39,1867.48
0.18,0.5,0.73,46.34,46.53,46.44,186.05,1221.05,1201.68
0.39,0.3,0.87,46.43,46.63,46.53,572.3,178.7,1769.48
0.26,0.3,0.74,46.43,46.63,46.53,148.48,576.52,1891.91
0.23,0.45,0.86,46.34,46.53,46.44,249.36,796.73,1719.64
0.3,0.39,0.74,46.43,46.63,46.6,141.61,776.87,1686.43
0.43,0.35,0.7,46.35,46.63,46.63,575.17,486.96,1465.04
0.32,0.27,0.77,46.25,46.53,46.53,192.05,627.59,1765.14
0.36,0.45,0.59,46.25,46.53,46.53,160.05,850.55,1610.91
0.35,0.26,0.91,46.34,46.63,46.63,141.61,153.3,2206.87
0.39,0.39,0.7,46.34,46.63,46.63,602.91,600.3,1317.96
0.23,0.5,0.59,46.25,46.53,46.53,151.05,1045.82,1406.64
0.26,0.3,0.78,46.38,46.63,46.63,487.87,572.52,1461.04
0.52,0.35,0.57,46.34,46.63,46.63,1039.35,578.3,951.17
0.23,0.09,0.91,46.25,46.53,46.53,416.14,161.36,2065.27
0.3,0.39,0.96,46.34,46.63,46.63,144.48,601.04,1792.43
0.3,0.26,0.91,46.34,46.66,46.63,172.22,175.09,2343.52
0.32,0.36,0.9,46.25,46.53,46.53,206.68,198.68,2251.77
