0.13,0.83,0.26,46.53,46.91,46.82,0.04,2062.22,0.04
0.09,0.77,0.18,46.44,46.82,46.72,0.05,2038.14,0.05
0.17,0.83,0.22,46.53,46.91,46.82,0.04,2185.0,0.04
0.22,0.87,0.22,46.53,46.91,46.82,0.04,2070.83,0.04
0.23,0.77,0.23,46.44,46.82,46.72,0.05,2158.95,0.05
0.22,0.91,0.17,46.53,46.91,46.82,0.04,2067.96,0.04
0.26,0.91,0.39,46.53,46.91,46.86,69.74,2134.78,98.0
0.18,0.77,0.32,46.44,46.82,46.72,0.05,2152.95,0.05
0.22,0.74,0.26,46.53,46.91,46.82,0.04,2052.65,0.04
0.35,0.74,0.3,46.53,46.91,46.82,0.04,2052.65,0.04
0.36,0.77,0.23,46.44,46.82,46.72,0.05,2160.95,0.05
0.23,0.68,0.23,46.44,46.82,46.72,0.05,2050.14,0.05
0.26,0.74,0.3,46.53,46.91,46.82,28.3,2162.48,0.04
0.13,0.87,1.61,46.53,46.91,46.89,0.04,2070.83,0.04
0.23,0.68,0.23,46.44,46.82,46.82,0.05,2023.68,0.05
0.17,0.87,0.22,46.53,46.91,46.91,0.04,2191.0,0.04
0.26,0.96,0.26,46.53,46.91,46.91,0.04,2061.96,0.04
0.18,0.68,0.14,46.44,46.82,46.82,0.05,1991.14,0.05
0.3,0.65,0.22,46.53,46.91,46.91,0.04,2162.48,0.04
0.17,0.87,0.22,46.53,46.91,46.91,48.26,2118.3,76.52
0.23,0.73,0.18,46.44,46.82,46.82,25.77,2175.68,25.77
0.3,0.87,0.22,46.53,46.91,46.91,0.04,2073.52,8.48
0.22,0.78,0.3,46.53,46.91,46.91,12.57,2036.13,12.57
0.14,0.73,0.23,46.44,46.82,46.82,0.05,2139.59,0.05
0.22,0.7,0.22,46.53,46.91,46.91,8.48,2037.96,8.48
0.48,0.74,0.35,46.53,46.91,46.91,28.3,2156.74,0.04
0.27,1.09,0.32,46.44,46.82,46.82,0.05,2038.14,0.05
0.41,1.05,0.41,46.44,46.82,46.82,0.05,2041.14,0.05
0.3,0.87,0.3,46.53,46.91,46.91,8.48,2165.17,0.04
0.3,0.87,0.3,46.53,46.91,46.91,0.04,2087.61,0.04
0.09,0.78,0.22,46.53,47.2,46.82,0.04,2053.61,0.04
0.22,1.04,0.39,46.53,47.2,46.82,0.04,2065.09,0.04
0.14,0.73,0.32,46.44,47.1,46.72,0.05,2011.14,29.59
0.13,0.83,0.26,46.53,47.2,46.82,0.04,2162.48,0.04
0.22,0.96,0.22,46.53,47.2,46.82,0.04,2062.22,0.04
0.27,0.95,0.27,46.44,47.1,46.72,0.05,2044.14,0.05
0.13,0.91,0.26,46.53,47.2,46.82,0.04,2168.22,0.04
0.22,0.91,0.35,46.53,47.2,46.82,65.74,2127.91,65.74
0.22,0.91,0.35,46.58,47.2,46.82,28.3,2059.35,0.04
0.18,1.0,0.32,46.44,47.1,46.72,0.05,2154.95,0.05
0.22,0.87,0.22,46.53,47.2,46.82,0.04,2069.87,0.04
0.26,1.05,0.13,46.53,47.22,46.82,0.04,2179.26,0.04
0.14,0.95,0.18,46.44,47.11,46.72,0.05,2041.14,0.05
0.09,0.74,0.22,46.53,47.2,46.82,0.04,2049.78,0.04
0.09,0.91,0.3,46.53,47.2,46.82,0.04,2162.48,0.04
0.18,1.09,0.41,46.44,47.1,46.72,10.5,2054.59,40.05
0.27,0.73,0.18,46.44,47.1,46.72,8.86,2017.77,17.68
0.3,1.09,0.3,46.53,47.2,46.82,0.04,2162.13,0.04
0.22,1.0,0.3,46.53,47.2,46.82,0.04,2062.22,0.04
0.23,1.09,0.36,46.44,47.1,46.72,13.14,2172.05,13.14
0.22,0.83,0.22,46.53,47.2,46.82,67.43,2121.17,67.43
0.22,0.91,0.22,46.57,47.2,46.82,39.04,2072.96,10.78
0.36,0.91,0.23,46.5,47.1,46.72,0.05,2158.95,0.05
0.17,0.87,0.3,46.53,47.2,46.82,0.04,2065.09,0.04
0.13,1.17,0.22,46.53,47.21,46.82,8.48,2185.09,0.04
0.22,0.96,0.22,46.53,47.3,46.82,0.04,2167.96,0.04
0.14,0.86,0.09,46.44,47.2,46.72,0.05,2044.14,0.05
0.26,0.91,0.22,46.53,47.3,46.82,0.04,2034.13,0.04
0.17,1.09,0.3,46.53,47.3,46.82,0.04,2165.35,28.3
0.23,0.95,0.09,46.44,47.12,46.72,0.05,2038.14,0.05
