1,24.03,92.38,10.42,54.58,49.46,46.88,128005.62,107819.62,1651.92,55,77,83
2,27.9,100.0,12.81,59.04,53.5,50.7,139611.5,137808.5,3095.17,61,15,86
3,27.88,100.0,11.82,59.05,53.5,50.7,128569.62,127488.31,3011.69,50,36,74
4,21.87,100.0,10.68,59.04,53.5,50.7,138209.0,139495.85,2569.54,33,59,68
5,23.38,100.0,9.19,59.03,53.5,50.7,127022.0,128690.5,1558.17,30,80,46
6,21.27,100.0,14.25,59.06,53.5,50.7,127191.62,128593.38,3457.85,15,61,86
7,25.25,100.0,14.23,59.08,53.5,50.7,137736.08,139310.31,3254.62,15,65,80
8,27.36,100.0,12.55,59.1,53.5,50.7,128193.83,126366.83,3243.0,57,16,83
9,24.09,100.0,16.48,59.08,53.5,50.8,116800.69,137757.38,4705.38,19,15,127
10,23.81,100.0,12.31,59.0,53.5,50.8,137761.46,128190.0,3757.23,15,41,105
11,28.43,100.0,11.42,59.0,53.5,50.8,126520.67,140293.33,2636.67,28,71,58
12,28.8,100.0,9.02,59.0,53.5,50.8,128328.33,138886.67,1669.83,58,64,37
13,27.43,100.0,11.71,59.0,53.5,50.8,139446.54,117420.0,3061.85,59,26,77
14,21.85,100.0,12.64,59.1,53.5,50.8,127196.23,139600.62,3017.54,15,62,83
15,31.7,100.0,11.17,59.1,53.5,50.8,127745.33,128244.17,1762.0,58,58,40
16,25.65,100.0,10.15,59.01,53.5,50.8,139121.15,138872.0,2392.46,48,43,68
17,26.06,100.0,12.2,59.01,53.5,50.88,128206.23,128716.92,2395.38,40,64,58
18,19.48,100.0,10.97,59.01,53.5,50.8,137736.5,128577.83,2575.83,13,85,58
19,23.87,100.0,3.83,59.01,53.5,50.8,138667.17,138651.67,3362.0,45,37,77
20,21.16,100.0,0.54,59.02,53.52,50.8,127598.08,128778.31,2967.69,38,54,70
21,23.65,100.0,0.46,59.03,53.55,50.8,139448.85,139511.69,1339.08,58,59,43
22,23.28,100.0,0.33,59.06,53.5,50.8,139556.33,127884.17,1794.67,58,59,40
23,20.88,100.0,0.62,59.08,53.5,50.8,127738.54,139083.54,2422.0,28,73,59
24,20.65,100.0,0.92,59.08,53.5,50.8,138728.92,137747.23,3997.54,37,17,108
25,22.71,100.0,0.5,59.09,53.5,50.8,127409.83,115854.83,2683.83,59,36,61
26,24.22,100.0,0.38,59.09,53.5,50.8,127939.92,140473.23,1389.38,34,95,31
27,24.92,100.0,0.54,59.1,53.5,50.8,138687.0,128157.54,3074.77,39,38,84
28,18.22,100.0,0.67,59.09,53.5,50.8,126307.83,140210.5,2530.83,13,72,70
29,19.78,100.0,0.77,59.1,53.5,50.8,137736.08,129194.92,2818.31,15,65,82
30,25.43,100.0,0.54,59.1,53.5,50.8,138666.69,128237.0,3006.69,37,43,80
31,20.73,100.0,1.05,58.91,53.5,50.8,132299.87,132870.74,4009.35,47,74,181
32,19.65,100.0,0.65,58.81,53.5,50.8,132031.43,134085.74,3310.35,45,112,141
33,18.71,100.0,0.45,58.9,53.5,50.8,131511.91,134505.55,2683.18,24,151,122
34,19.68,100.0,0.73,58.9,53.5,50.81,132586.09,133150.82,2756.36,90,95,115
35,23.77,100.0,0.43,58.9,53.5,50.83,133255.0,132831.13,2941.22,91,72,139
36,23.17,100.0,0.87,58.9,53.5,50.8,133548.13,126300.17,3215.65,103,59,138
37,22.34,100.0,0.87,58.9,53.6,50.8,132265.26,132780.26,4069.13,56,68,176
38,19.8,100.0,0.74,58.9,53.6,50.8,132238.83,133832.87,3091.57,47,127,128
39,25.07,100.0,0.65,58.9,53.6,50.8,133609.0,132827.39,2654.35,107,72,121
40,20.0,100.0,0.74,58.9,53.53,50.8,132776.65,133256.35,3025.3,69,103,129
41,20.47,100.0,0.48,58.9,53.57,50.8,132289.43,134568.43,2176.7,55,154,91
