1,1.4,7.99,7.06,51.31,49.09,46.69,4.69,2238.85,1904.08,0,56,65
2,1.94,6.86,9.48,55.5,53.1,50.5,0.0,1602.0,2620.62,4,42,70
3,3.75,4.76,6.48,55.5,53.12,50.5,864.15,1029.54,2632.0,23,25,68
4,1.52,6.72,7.69,55.5,53.14,50.5,51.25,2017.58,2571.25,0,46,69
5,2.86,5.27,5.72,55.5,53.1,50.5,969.31,1637.62,1817.15,25,46,44
6,0.46,5.12,8.38,55.42,53.1,50.5,848.92,1213.38,2418.0,23,33,60
7,0.25,0.83,6.01,55.4,53.1,50.5,0.0,1855.83,2597.5,0,44,71
8,0.31,1.0,0.69,55.4,53.1,50.5,593.85,1410.92,1783.54,15,46,55
9,0.08,1.15,0.77,55.4,53.1,50.5,0.0,1891.38,2171.38,11,47,57
10,0.25,1.24,1.0,55.4,53.1,50.5,0.0,1971.83,2074.17,0,46,69
11,0.17,1.25,1.01,55.4,53.1,50.5,41.5,2044.17,1993.33,2,48,66
12,0.23,1.08,0.69,55.4,53.1,50.5,0.0,1838.15,2225.54,0,47,69
13,0.0,1.25,0.67,55.4,53.1,50.5,0.0,2138.17,1924.33,0,50,64
14,0.42,0.92,0.75,55.4,53.1,50.5,941.67,1121.0,2032.67,22,25,69
15,0.38,0.92,1.01,55.4,53.1,50.5,848.92,979.08,2172.0,22,39,55
16,0.15,1.08,0.69,55.4,53.1,50.5,0.0,1817.54,2427.85,0,46,70
17,0.75,1.0,0.75,55.48,53.1,50.5,1031.5,1044.17,2060.17,22,25,67
18,0.23,0.85,0.69,55.5,53.1,50.5,869.23,1084.77,2238.15,22,38,56
19,0.23,1.15,1.0,55.5,53.1,50.5,38.31,1718.15,2326.31,1,45,70
20,0.33,0.75,1.01,55.5,53.1,50.5,794.5,1046.33,2146.33,22,25,68
21,0.54,0.77,0.69,55.5,53.13,50.5,909.85,1375.38,1960.31,22,46,48
22,0.23,0.85,0.69,55.5,53.13,50.5,22.15,1760.62,2508.92,0,44,72
23,0.5,0.92,0.92,55.5,53.2,50.5,894.67,1060.67,2416.5,21,35,58
24,0.15,1.08,0.77,55.5,53.19,50.5,114.92,1783.38,2323.54,3,45,68
25,0.08,1.0,0.85,55.5,53.2,50.5,66.31,1747.54,2590.0,3,43,70
26,0.46,0.92,0.77,55.5,53.2,50.5,922.46,1032.31,2302.77,23,36,57
27,0.08,1.17,0.83,55.5,53.2,50.5,0.0,1977.33,2487.0,0,46,69
28,0.46,0.69,0.62,55.5,53.2,50.5,853.38,879.08,2454.62,21,26,68
29,0.62,0.85,0.69,55.5,53.2,50.5,984.15,907.54,2277.69,25,34,57
30,0.17,0.92,0.58,55.5,53.2,50.5,0.0,1946.83,2567.0,0,46,69
31,0.3,1.25,0.83,55.5,53.2,50.5,465.33,1913.67,2406.42,22,90,114
32,0.3,0.96,0.87,55.5,53.2,50.5,1096.0,1675.39,2028.78,43,81,102
33,0.35,1.17,1.05,55.5,53.2,50.5,499.91,1824.78,2285.91,22,87,117
34,0.22,1.09,1.09,55.5,53.2,50.5,68.96,2021.74,2639.3,2,94,129
35,0.13,1.35,1.09,55.5,53.2,50.5,2.61,2116.0,2656.96,0,106,119
36,0.17,1.13,1.09,55.5,53.2,50.5,21.65,1956.61,2825.83,2,89,135
37,0.17,1.26,1.26,55.44,53.2,50.5,0.0,2030.17,2743.13,0,103,123
38,0.55,1.19,1.19,55.4,53.2,50.5,1015.27,1577.18,2148.18,44,88,92
39,0.59,0.95,0.82,55.4,53.2,50.5,1290.0,1356.18,2141.55,66,70,90
40,0.48,1.09,0.78,55.46,53.2,50.5,553.61,2271.87,2091.87,22,100,103
41,0.17,1.13,0.87,55.4,53.2,50.5,335.65,2044.96,2419.57,15,94,117
42,0.43,0.87,0.83,55.47,53.2,50.5,984.0,1596.87,2190.17,44,83,99
43,0.57,1.04,0.96,55.5,53.2,50.5,943.74,1324.0,2519.57,43,69,113
44,0.22,1.04,0.83,55.5,53.2,50.5,491.3,1815.3,2563.91,22,82,121
45,0.39,1.17,0.7,55.5,53.2,50.5,984.09,1974.78,1822.26,44,89,93
46,0.39,1.04,0.61,55.5,53.2,50.5,852.61,1956.09,2021.48,37,88,101
47,0.35,1.0,0.78,55.5,53.2,50.5,1217.83,1501.3,1891.91,44,71,110
48,0.43,0.96,0.96,55.5,53.2,50.53,566.17,1443.13,2764.0,24,65,137
49,0.13,1.26,0.83,55.5,53.2,50.51,8.43,2084.96,2729.13,0,96,130
50,0.13,1.13,0.74,55.5,53.2,50.5,0.0,2012.96,2761.3,0,102,123
51,0.09,0.96,0.87,55.5,53.2,50.5,0.0,2001.04,2830.43,0,91,135
52,0.09,1.23,0.86,55.5,53.2,50.5,68.68,2218.23,2698.68,0,101,123
53,0.36,1.0,0.73,55.5,53.2,50.5,519.64,2108.91,2133.0,22,113,91
54,0.5,1.05,0.82,55.5,53.2,50.5,1010.64,1318.73,2475.73,43,77,106
55,0.61,0.91,0.78,55.5,53.2,50.5,991.22,1606.26,2108.09,44,87,94
56,0.22,1.0,0.65,55.5,53.2,50.5,478.09,1975.22,2425.91,21,88,117
57,0.26,1.0,0.83,55.5,53.2,50.5,502.78,2041.65,2295.83,22,102,102
58,0.39,0.96,0.78,55.5,53.2,50.5,930.7,1821.04,2054.09,44,81,100
59,0.43,1.0,0.83,55.5,53.2,50.55,746.87,1845.65,2243.39,43,83,99
60,0.35,1.04,0.61,55.5,53.2,50.6,898.17,1931.65,1935.22,45,88,94
61,0.48,1.18,0.79,55.5,53.2,50.6,912.79,1749.39,2395.82,59,113,163
62,0.18,0.97,0.85,55.5,53.23,50.6,354.42,1700.91,2884.85,22,116,197
63,0.36,1.06,0.58,55.5,53.2,50.6,723.42,2131.97,2191.85,44,133,158
64,0.3,1.12,0.85,55.5,53.2,50.6,675.82,2018.55,2242.3,44,129,162
65,0.27,1.18,0.64,55.5,53.2,50.6,334.42,2434.24,2252.97,22,157,158
66,0.58,1.09,0.79,55.51,53.2,50.6,680.85,2105.82,2308.12,44,135,156
67,0.39,1.15,0.76,55.72,53.2,50.6,690.85,2265.76,2120.97,46,144,145
68,0.46,1.09,0.58,55.73,53.2,50.6,706.55,2046.97,2335.82,44,131,162
69,0.24,1.0,0.82,55.7,53.2,50.6,684.85,1936.85,2446.3,44,126,165
70,0.29,1.06,0.65,55.7,53.2,50.6,335.24,2231.18,2492.24,22,149,166
71,0.15,1.36,0.64,55.7,53.22,50.6,301.15,2403.15,2388.42,22,154,159
72,0.42,1.06,0.7,55.7,53.2,50.6,726.27,1927.85,2443.91,44,134,157
73,0.27,1.12,0.88,55.7,53.2,50.6,45.27,2219.76,2614.55,3,143,189
74,0.39,1.03,0.82,55.7,53.2,50.6,676.61,1926.79,2307.15,43,136,157
75,0.45,1.28,0.88,55.7,53.2,50.6,647.21,2009.45,2166.3,44,131,160
76,0.49,1.21,0.82,55.73,53.23,50.6,708.55,2115.03,2282.85,44,136,156
77,0.4,1.09,0.94,55.7,53.3,50.6,587.21,2042.24,2485.21,44,132,160
78,0.33,1.24,0.7,55.7,53.3,50.6,334.42,2238.91,2474.18,22,156,158
79,0.39,0.88,0.7,55.7,53.3,50.6,678.85,1877.82,2474.12,54,123,158
80,0.32,1.12,0.71,55.7,53.3,50.6,732.32,2211.21,2197.74,46,149,141
81,0.36,1.03,0.79,55.7,53.3,50.6,697.94,2044.55,2317.21,56,132,148
82,0.52,0.88,0.52,55.7,53.3,50.6,1360.61,1613.64,2085.39,87,103,145
83,0.52,0.97,0.82,55.7,53.3,50.6,1014.55,1660.12,2353.33,66,107,163
84,0.42,1.06,0.76,55.7,53.3,50.6,590.36,1947.52,2347.64,37,143,155
85,0.26,1.03,0.82,55.79,53.3,50.6,349.53,1987.41,2563.06,22,134,181
86,0.24,1.37,1.06,55.8,53.3,50.63,70.85,2407.82,2571.64,15,155,165
87,0.3,1.06,1.12,55.8,53.3,50.6,253.15,2387.82,2451.33,17,154,165
88,0.3,0.97,1.0,55.8,53.33,50.6,344.42,2205.7,2457.33,22,155,158
89,0.36,1.0,0.82,55.8,53.3,50.6,965.24,1705.24,2458.09,64,117,154
90,0.45,0.82,0.85,55.8,53.3,50.6,1044.12,1625.82,2253.39,85,106,144
91,0.35,0.98,0.98,55.8,53.34,50.6,758.05,2050.93,2394.65,75,173,199
92,0.47,0.91,0.93,55.8,53.4,50.6,1049.63,1771.16,2353.16,88,159,198
93,0.32,0.91,0.84,55.8,53.35,50.6,526.91,2251.41,2391.27,44,198,205
94,0.3,1.09,0.88,55.8,53.39,50.66,566.65,2490.37,2256.65,40,198,207
95,0.2,1.16,0.89,55.8,53.4,50.7,24.14,2564.86,2482.73,2,219,225
96,0.37,1.0,0.98,55.8,53.4,50.7,569.56,2106.12,2560.67,44,173,229
97,0.3,1.0,0.8,55.8,53.4,50.7,503.14,2343.14,2227.36,44,212,189
98,0.4,1.02,0.86,55.8,53.4,50.7,719.26,2169.91,2377.63,61,190,194
99,0.43,1.0,0.8,55.8,53.4,50.7,779.23,2208.5,2096.05,77,189,181
100,0.47,1.03,0.84,55.8,53.4,50.7,981.12,2036.23,2205.35,82,172,191
101,0.33,1.0,0.93,55.8,53.4,50.7,524.05,2140.79,2573.53,44,188,213
102,0.37,0.91,0.95,55.8,53.4,50.7,538.14,2123.53,2504.28,44,192,211
103,0.37,1.07,0.74,55.8,53.4,50.7,836.65,1882.21,2499.28,66,165,214
104,0.25,0.93,0.96,55.8,53.4,50.7,0.0,2545.68,2504.64,0,220,225
105,0.3,0.93,0.79,55.8,53.4,50.7,522.51,2133.63,2511.67,44,191,210
106,0.33,0.98,0.74,55.8,53.4,50.7,728.74,2066.37,2296.14,62,183,202
107,0.35,0.98,0.77,55.8,53.4,50.73,785.3,2035.4,2396.09,68,179,198
108,0.3,1.1,0.84,55.8,53.45,50.7,808.47,2057.53,2277.67,84,171,190
109,0.23,1.05,0.89,55.8,53.5,50.7,544.07,2358.3,2276.75,44,198,205
110,0.37,1.0,0.84,55.8,53.5,50.7,710.65,2049.49,2368.51,60,175,210
111,0.39,0.95,0.95,55.8,53.5,50.7,796.68,1795.66,2471.41,76,156,215
112,0.37,0.93,0.95,55.8,53.5,50.72,287.81,2317.81,2513.67,22,192,231
113,0.32,1.05,0.89,55.8,53.5,50.8,251.77,2290.5,2566.77,22,197,226
114,0.4,1.16,1.0,55.8,53.5,50.8,535.53,2328.93,2353.91,55,193,199
115,0.33,0.84,0.77,55.8,53.5,50.74,774.98,2074.74,2331.72,64,173,208
116,0.46,0.97,0.77,55.8,53.5,50.7,1141.7,1789.84,2267.93,104,150,191
117,0.47,1.07,0.7,55.8,53.5,50.7,985.72,2101.3,2121.4,82,177,186
118,0.36,1.0,0.75,55.8,53.5,50.73,973.5,2039.02,2175.52,87,172,188
119,0.4,1.07,0.81,55.8,53.5,50.8,743.67,2093.14,2390.44,81,175,189
120,0.18,1.02,0.86,55.8,53.53,50.8,247.82,2323.09,2575.27,22,208,217
121,0.32,1.06,0.91,55.8,53.54,50.8,411.21,2125.58,2638.6,44,230,281
122,0.41,0.98,0.89,55.8,53.5,50.8,758.35,2126.46,2345.87,77,230,248
123,0.39,0.96,0.89,55.8,53.6,50.8,753.56,2101.26,2329.26,80,227,250
124,0.33,0.94,0.84,55.8,53.6,50.8,808.44,2091.33,2331.37,86,220,249
125,0.34,0.91,0.89,55.82,53.6,50.8,862.6,1988.94,2452.6,90,213,252
126,0.37,1.0,0.8,55.8,53.6,50.8,550.67,2166.11,2471.74,73,232,252
127,0.19,0.93,0.93,55.8,53.6,50.8,211.7,2097.96,2902.41,22,231,304
128,0.34,1.13,0.88,55.8,53.6,50.8,463.49,2249.34,2561.23,44,251,260
129,0.45,0.93,0.83,55.8,53.6,50.83,971.44,1878.44,2320.04,103,200,252
