Time per request:       114.799 [ms] (mean, across all concurrent requests)
Time per request:       108.532 [ms] (mean, across all concurrent requests)
Time per request:       108.410 [ms] (mean, across all concurrent requests)
Time per request:       108.533 [ms] (mean, across all concurrent requests)
Time per request:       108.394 [ms] (mean, across all concurrent requests)
Time per request:       108.444 [ms] (mean, across all concurrent requests)
Time per request:       108.507 [ms] (mean, across all concurrent requests)
Time per request:       108.440 [ms] (mean, across all concurrent requests)
Time per request:       108.463 [ms] (mean, across all concurrent requests)
Time per request:       108.469 [ms] (mean, across all concurrent requests)
Time per request:       108.502 [ms] (mean, across all concurrent requests)
Time per request:       108.447 [ms] (mean, across all concurrent requests)
Time per request:       108.465 [ms] (mean, across all concurrent requests)
Time per request:       108.604 [ms] (mean, across all concurrent requests)
Time per request:       108.526 [ms] (mean, across all concurrent requests)
Time per request:       108.478 [ms] (mean, across all concurrent requests)
Time per request:       108.625 [ms] (mean, across all concurrent requests)
Time per request:       108.690 [ms] (mean, across all concurrent requests)
Time per request:       108.393 [ms] (mean, across all concurrent requests)
Time per request:       108.448 [ms] (mean, across all concurrent requests)
Time per request:       108.442 [ms] (mean, across all concurrent requests)
Time per request:       108.516 [ms] (mean, across all concurrent requests)
Time per request:       108.471 [ms] (mean, across all concurrent requests)
Time per request:       108.497 [ms] (mean, across all concurrent requests)
Time per request:       106.468 [ms] (mean, across all concurrent requests)
Time per request:       106.402 [ms] (mean, across all concurrent requests)
Time per request:       106.478 [ms] (mean, across all concurrent requests)
Time per request:       106.409 [ms] (mean, across all concurrent requests)
Time per request:       106.397 [ms] (mean, across all concurrent requests)
Time per request:       106.536 [ms] (mean, across all concurrent requests)
Time per request:       106.396 [ms] (mean, across all concurrent requests)
Time per request:       106.404 [ms] (mean, across all concurrent requests)
Time per request:       106.392 [ms] (mean, across all concurrent requests)
Time per request:       106.427 [ms] (mean, across all concurrent requests)
Time per request:       106.418 [ms] (mean, across all concurrent requests)
Time per request:       106.474 [ms] (mean, across all concurrent requests)
Time per request:       106.404 [ms] (mean, across all concurrent requests)
Time per request:       106.452 [ms] (mean, across all concurrent requests)
Time per request:       106.400 [ms] (mean, across all concurrent requests)
Time per request:       106.468 [ms] (mean, across all concurrent requests)
Time per request:       106.400 [ms] (mean, across all concurrent requests)
Time per request:       106.479 [ms] (mean, across all concurrent requests)
Time per request:       106.492 [ms] (mean, across all concurrent requests)
Time per request:       106.766 [ms] (mean, across all concurrent requests)
Time per request:       106.039 [ms] (mean, across all concurrent requests)
Time per request:       106.566 [ms] (mean, across all concurrent requests)
Time per request:       106.386 [ms] (mean, across all concurrent requests)
Time per request:       106.500 [ms] (mean, across all concurrent requests)
Time per request:       106.421 [ms] (mean, across all concurrent requests)
Time per request:       106.493 [ms] (mean, across all concurrent requests)
Time per request:       106.677 [ms] (mean, across all concurrent requests)
Time per request:       106.609 [ms] (mean, across all concurrent requests)
Time per request:       106.554 [ms] (mean, across all concurrent requests)
Time per request:       106.426 [ms] (mean, across all concurrent requests)
Time per request:       105.459 [ms] (mean, across all concurrent requests)
Time per request:       105.421 [ms] (mean, across all concurrent requests)
Time per request:       105.395 [ms] (mean, across all concurrent requests)
Time per request:       105.486 [ms] (mean, across all concurrent requests)
Time per request:       105.526 [ms] (mean, across all concurrent requests)
Time per request:       105.610 [ms] (mean, across all concurrent requests)
Time per request:       105.401 [ms] (mean, across all concurrent requests)
Time per request:       105.539 [ms] (mean, across all concurrent requests)
Time per request:       105.429 [ms] (mean, across all concurrent requests)
Time per request:       105.413 [ms] (mean, across all concurrent requests)
Time per request:       105.465 [ms] (mean, across all concurrent requests)
Time per request:       105.434 [ms] (mean, across all concurrent requests)
Time per request:       105.458 [ms] (mean, across all concurrent requests)
Time per request:       105.508 [ms] (mean, across all concurrent requests)
Time per request:       105.499 [ms] (mean, across all concurrent requests)
Time per request:       105.447 [ms] (mean, across all concurrent requests)
Time per request:       105.545 [ms] (mean, across all concurrent requests)
Time per request:       105.418 [ms] (mean, across all concurrent requests)
Time per request:       105.487 [ms] (mean, across all concurrent requests)
Time per request:       105.454 [ms] (mean, across all concurrent requests)
Time per request:       105.524 [ms] (mean, across all concurrent requests)
Time per request:       105.441 [ms] (mean, across all concurrent requests)
Time per request:       105.445 [ms] (mean, across all concurrent requests)
Time per request:       105.672 [ms] (mean, across all concurrent requests)
Time per request:       105.453 [ms] (mean, across all concurrent requests)
Time per request:       105.413 [ms] (mean, across all concurrent requests)
Time per request:       105.474 [ms] (mean, across all concurrent requests)
Time per request:       105.501 [ms] (mean, across all concurrent requests)
Time per request:       105.457 [ms] (mean, across all concurrent requests)
Time per request:       105.485 [ms] (mean, across all concurrent requests)
Time per request:       104.849 [ms] (mean, across all concurrent requests)
Time per request:       104.841 [ms] (mean, across all concurrent requests)
Time per request:       104.850 [ms] (mean, across all concurrent requests)
Time per request:       104.835 [ms] (mean, across all concurrent requests)
Time per request:       104.844 [ms] (mean, across all concurrent requests)
Time per request:       104.804 [ms] (mean, across all concurrent requests)
Time per request:       104.816 [ms] (mean, across all concurrent requests)
Time per request:       104.835 [ms] (mean, across all concurrent requests)
Time per request:       104.908 [ms] (mean, across all concurrent requests)
Time per request:       104.884 [ms] (mean, across all concurrent requests)
Time per request:       105.034 [ms] (mean, across all concurrent requests)
Time per request:       104.662 [ms] (mean, across all concurrent requests)
Time per request:       104.848 [ms] (mean, across all concurrent requests)
Time per request:       104.546 [ms] (mean, across all concurrent requests)
Time per request:       104.932 [ms] (mean, across all concurrent requests)
Time per request:       104.797 [ms] (mean, across all concurrent requests)
Time per request:       104.926 [ms] (mean, across all concurrent requests)
Time per request:       104.827 [ms] (mean, across all concurrent requests)
Time per request:       104.922 [ms] (mean, across all concurrent requests)
Time per request:       104.835 [ms] (mean, across all concurrent requests)
Time per request:       104.815 [ms] (mean, across all concurrent requests)
Time per request:       104.823 [ms] (mean, across all concurrent requests)
Time per request:       104.836 [ms] (mean, across all concurrent requests)
Time per request:       104.785 [ms] (mean, across all concurrent requests)
Time per request:       104.843 [ms] (mean, across all concurrent requests)
Time per request:       104.854 [ms] (mean, across all concurrent requests)
Time per request:       104.818 [ms] (mean, across all concurrent requests)
Time per request:       104.827 [ms] (mean, across all concurrent requests)
Time per request:       104.846 [ms] (mean, across all concurrent requests)
Time per request:       104.808 [ms] (mean, across all concurrent requests)
