1,41.88,91.75,1.68,55.82,48.21,45.37,47965337.58,48019979.92,3764.08
2,47.12,100.0,1.33,60.8,52.5,49.4,52363240.0,52351993.33,3780.5
3,45.73,100.0,1.58,60.8,52.5,49.4,52323345.5,52389228.17,3796.5
4,45.45,100.0,1.55,60.8,52.5,49.4,52402180.55,52389687.45,4145.45
5,46.54,100.0,1.5,60.86,52.5,49.4,52351509.0,52397723.5,3807.0
6,46.42,100.0,1.36,60.8,52.5,49.5,52357795.27,52387997.64,3909.27
7,46.0,100.0,1.36,60.8,52.5,49.5,52363297.45,52386030.91,4172.18
8,44.73,100.0,1.5,60.8,52.5,49.5,52385712.5,52397693.67,3853.83
9,44.82,100.0,1.55,60.8,52.5,49.5,52386415.27,52375659.82,4197.82
10,45.76,100.0,1.41,60.8,52.5,49.5,52407372.0,52354828.5,3780.5
11,45.25,100.0,1.42,60.8,52.5,49.5,52386185.33,52386268.33,3808.0
12,43.88,100.0,1.36,60.8,52.5,49.5,52375659.64,52333371.45,4130.18
13,45.5,100.0,1.5,60.8,52.5,49.5,52381325.67,52363198.33,3807.5
14,44.33,100.0,1.58,60.8,52.5,49.5,52357673.0,52363835.67,4100.0
15,45.49,100.0,1.45,60.8,52.5,49.5,52360464.0,52363345.45,4153.64
16,45.63,100.0,1.42,60.8,52.5,49.5,52387074.33,52376464.5,3376.0
17,44.79,100.0,1.42,60.8,52.5,49.5,52343616.0,52381389.67,3791.0
18,44.24,100.0,1.45,60.8,52.5,49.5,52363521.45,52388317.27,3670.91
19,45.68,100.0,1.42,60.8,52.5,49.5,52353717.83,52386037.17,3387.0
20,41.74,100.0,1.58,60.8,52.5,49.5,52298875.67,52325959.17,3791.5
21,45.16,100.0,1.55,60.8,52.5,49.5,52367921.82,52401443.09,3706.91
22,45.54,100.0,1.58,60.8,52.5,49.5,52429636.33,52408998.67,3640.33
23,45.52,100.0,1.5,60.8,52.5,49.5,52392328.5,52441455.5,3820.83
24,46.55,100.0,1.36,60.8,52.5,49.5,52368413.09,52326010.73,3711.09
