1,64.83,91.75,6.41,55.98,47.84,44.73,47984422.75,48035526.08,831.08
2,65.88,100.0,6.95,61.0,52.1,48.7,52390088.36,52331894.55,1454.55
3,62.58,100.0,6.34,61.0,52.1,48.7,52363342.0,52400145.33,661.5
4,60.93,100.0,7.45,61.05,52.1,48.7,52371139.83,52373734.0,2479.83
5,65.68,100.0,6.19,61.1,52.1,48.7,52366109.45,52376198.73,939.27
6,64.29,100.0,5.33,61.1,52.1,48.7,52353771.33,52387472.83,456.5
7,62.33,100.0,5.33,61.12,52.1,48.7,52344889.5,52399716.0,820.0
8,62.76,100.0,5.56,61.15,52.1,48.7,52350482.91,52397014.55,912.55
9,61.12,100.0,6.11,61.2,52.1,48.7,52367441.33,52356804.67,1498.0
10,61.66,100.0,5.36,61.2,52.1,48.7,52367037.0,52379091.33,858.5
11,63.24,100.0,5.25,61.2,52.1,48.7,52384266.0,52378047.27,1353.82
12,64.47,100.0,7.28,61.2,52.1,48.7,52383765.58,52361732.67,1188.75
13,62.65,100.0,3.52,61.2,52.1,48.7,52354407.75,52395303.17,562.25
14,66.51,100.0,4.63,61.2,52.1,48.7,52363558.36,52418865.09,906.55
15,61.52,100.0,5.17,61.23,52.1,48.7,52379552.0,52412614.83,478.33
16,61.07,100.0,4.08,61.26,52.1,48.7,52370313.83,52363393.33,1640.0
17,64.17,100.0,1.0,61.3,52.12,48.7,52413647.27,52362994.55,1005.27
18,60.77,100.0,1.08,61.3,52.16,48.7,52375863.5,52364098.5,1728.67
19,62.99,100.0,0.92,61.3,52.1,48.7,52266595.17,52387468.33,1315.0
20,62.97,100.0,0.73,61.3,52.1,48.7,52401383.64,52388624.36,1428.55
21,63.87,100.0,0.5,61.3,52.1,48.7,52277714.0,52351436.17,656.0
22,62.58,100.0,0.75,61.3,52.1,48.7,52399093.0,52399397.17,579.5
23,65.34,100.0,1.0,61.4,52.1,48.7,52388146.5,52372620.0,1651.0
24,59.7,100.0,1.0,61.4,52.1,48.7,52350928.0,52389258.73,2727.82
25,59.28,100.0,1.25,61.4,52.1,48.7,52271933.83,52364074.17,3051.67
26,62.31,100.0,0.93,61.4,52.1,48.7,52363913.83,52366958.83,1345.83
27,64.39,100.0,0.73,61.4,52.1,48.7,52365972.36,52413606.55,1654.91
28,57.84,100.0,0.58,61.4,52.1,48.7,52383139.33,52361731.67,825.5
29,58.49,100.0,0.83,61.4,52.1,48.7,52364290.17,52395708.33,1235.5
30,59.22,100.0,0.64,61.4,52.1,48.7,52373476.91,52365539.09,939.27
31,58.47,100.0,1.0,61.4,52.1,48.7,52373390.82,52370736.55,1771.36
32,60.24,100.0,1.0,61.4,52.1,48.7,52377369.45,52364622.09,1985.0
33,61.55,100.0,0.59,61.4,52.1,48.7,52393920.41,52379192.5,1036.32
34,60.22,100.0,0.73,61.4,52.1,48.7,52371304.91,52397167.18,894.55
35,59.7,100.0,1.0,61.4,52.1,48.7,52395335.82,52363448.64,2239.36
36,59.99,100.0,0.67,61.4,52.2,48.7,52406571.62,52366276.0,471.71
37,59.77,100.0,0.86,61.4,52.2,48.7,52359097.24,52357830.86,1688.57
38,59.2,100.0,0.5,61.4,52.2,48.7,52317164.18,52347087.64,469.64
39,63.01,100.0,0.86,61.45,52.2,48.7,52328961.36,52379782.09,1145.18
40,62.81,100.0,0.86,61.4,52.2,48.7,52383137.0,52377117.55,1747.36
41,61.24,100.0,1.13,61.4,52.2,48.7,52379186.82,52365020.27,2114.0
42,61.92,100.0,0.91,61.4,52.2,48.7,52363988.55,52367711.0,2155.91
43,63.65,100.0,1.0,61.4,52.2,48.7,52352469.45,52375011.64,2091.82
44,63.74,100.0,0.82,61.4,52.2,48.7,52383804.91,52371091.18,1194.27
45,63.55,100.0,0.91,61.4,52.2,48.7,52379692.55,52353027.55,1658.27
46,65.04,100.0,0.64,61.4,52.2,48.7,52339899.27,52376481.45,495.18
47,64.89,100.0,0.82,61.4,52.2,48.7,52369873.45,52329066.27,1344.82
48,63.58,100.0,0.91,61.4,52.2,48.7,52370764.0,52364324.64,2019.0
49,62.47,100.0,0.64,61.4,52.1,48.7,52387297.09,52368507.73,1370.18
50,62.58,100.0,1.05,61.4,52.1,48.7,52375219.24,52372891.14,1986.86
51,63.9,100.0,0.76,61.44,52.12,48.7,52359192.76,52369194.57,1418.29
52,65.22,100.0,0.9,61.4,52.13,48.7,52382094.19,52360902.67,1877.43
53,61.4,100.0,1.14,61.4,52.12,48.7,52393897.81,52370669.52,2655.24
54,65.81,100.0,0.57,61.4,52.14,48.7,52334103.14,52345653.71,495.14
55,60.3,100.0,1.57,61.4,52.13,48.7,52353143.71,52363292.86,3825.43
56,62.99,100.0,1.32,61.4,52.15,48.7,52383717.0,52364950.82,2281.36
57,60.31,100.0,0.95,61.4,52.15,48.7,52350172.0,52382029.0,2038.91
58,62.54,100.0,0.82,61.4,52.1,48.7,52378981.59,52339207.59,1660.5
59,60.89,100.0,1.27,61.4,52.11,48.7,52364292.5,52376033.05,2955.95
60,61.52,100.0,0.86,61.4,52.15,48.7,52413619.73,52384303.55,1617.82
61,63.56,100.0,0.75,61.4,52.26,48.7,52378018.5,52399497.94,1109.25
62,64.49,100.0,0.88,61.4,52.2,48.7,52356878.81,52356792.62,1238.06
63,66.03,100.0,0.94,61.41,52.2,48.7,52372039.88,52401363.75,1859.44
64,64.78,100.0,1.06,61.4,52.2,48.7,52375375.75,52380903.69,2185.19
65,65.02,100.0,0.88,61.4,52.2,48.7,52362931.81,52392933.81,1785.56
