0.46,0.62,0.46,44.94,45.4,45.22,757.0,1585.62,920.23
0.23,1.0,0.85,44.94,45.4,45.22,37.92,2041.46,1767.0
0.42,0.92,0.83,44.63,45.09,44.91,0.08,1640.08,1741.58
0.38,0.69,0.31,44.94,45.34,45.22,757.0,2244.23,767.15
0.31,1.0,0.77,44.94,45.31,45.22,37.92,1927.92,1610.54
0.58,0.83,0.42,44.63,45.0,44.91,820.08,1248.42,1302.25
0.46,0.77,0.69,44.94,45.31,45.22,757.0,2167.46,947.31
0.23,0.85,0.62,44.94,45.31,45.22,0.08,1927.92,1556.85
0.33,1.0,0.67,44.63,45.0,44.91,0.08,1566.58,2012.08
0.23,0.54,0.54,45.02,45.31,45.22,885.31,1857.31,870.54
0.69,1.23,0.62,44.94,45.31,45.22,805.0,1931.31,660.54
0.25,0.75,0.93,44.63,45.0,44.91,0.08,1658.42,2004.75
0.54,1.15,0.46,44.94,45.31,45.22,440.08,2053.92,1112.85
0.46,0.85,0.62,44.94,45.31,45.22,757.0,1970.85,719.77
0.33,0.92,0.75,44.63,45.0,44.91,504.92,1655.42,1673.75
0.23,0.92,0.46,44.94,45.4,45.22,14.23,1972.08,1613.31
0.46,0.69,0.77,44.94,45.4,45.22,852.0,1589.08,1349.08
0.25,1.0,0.5,44.63,45.09,44.91,0.08,2129.58,1640.08
0.17,0.83,0.75,44.63,45.09,44.91,0.08,2081.25,1704.92
0.62,0.92,0.62,44.94,45.4,45.22,772.23,2186.08,806.69
0.17,1.0,0.67,44.63,45.09,44.91,0.08,2545.08,1230.08
0.25,0.83,0.83,44.63,45.09,44.91,0.08,1725.08,1694.75
0.23,0.69,0.62,44.94,45.4,45.22,0.08,1771.0,1932.54
0.17,1.0,0.83,44.63,45.09,44.91,0.08,1829.75,1645.58
0.62,0.85,0.62,44.94,45.4,45.22,757.0,1491.92,1180.08
0.54,0.77,0.85,44.94,45.4,45.22,757.0,1534.85,1451.15
0.25,0.92,1.0,44.63,45.09,44.91,0.08,1757.58,1723.25
0.5,0.92,0.5,44.63,45.09,44.91,820.08,1553.58,836.58
0.38,0.85,0.69,44.94,45.4,45.22,529.92,1767.0,1571.46
0.17,0.67,0.83,44.63,45.09,44.91,0.08,1663.92,1739.75
