0.25,1.62,0.12,42.56,42.82,42.74,79.88,5091.25,1156.0
0.29,2.0,0.43,41.71,41.97,41.89,110.14,5285.71,171.14
1.74,0.29,0.29,41.71,41.97,41.89,4836.43,171.14,182.71
0.25,1.25,1.12,42.56,42.82,42.74,176.12,3896.62,2994.88
0.38,0.62,1.62,42.56,42.82,42.74,192.62,1797.88,3910.38
0.29,1.43,0.86,41.71,41.97,41.89,191.86,4152.14,2020.14
1.51,0.5,0.64,42.56,42.82,42.74,2882.12,448.12,2060.38
0.62,0.88,0.88,42.56,42.82,42.74,971.88,3382.62,2298.12
0.25,2.0,0.12,42.56,42.82,42.74,159.62,5962.38,176.38
0.29,1.14,0.86,41.71,41.97,41.89,191.86,3315.57,1654.43
1.0,0.14,0.71,41.71,41.97,41.89,3510.43,192.14,2089.86
0.5,0.75,1.25,42.65,42.82,42.74,257.38,2222.38,4307.38
0.38,1.0,0.5,42.6,42.82,42.74,192.62,4301.88,1422.88
0.29,0.29,1.87,41.71,41.97,41.89,91.29,100.86,4831.43
0.62,0.25,1.89,42.56,42.82,42.74,510.38,80.0,5405.25
0.38,0.62,1.62,42.56,42.82,42.74,929.88,96.5,4833.5
0.38,0.38,2.38,42.56,42.82,42.74,79.88,1203.5,5557.5
0.29,0.29,1.86,41.71,41.97,41.89,110.14,161.71,4723.43
0.25,0.51,0.88,42.56,42.82,42.74,159.62,1872.12,3468.88
1.5,0.38,1.0,42.56,42.82,42.74,3967.88,176.38,2161.38
0.5,1.76,0.75,42.56,42.86,42.74,159.62,4836.88,1806.12
2.03,0.71,0.43,41.71,42.06,41.89,3504.71,2129.29,201.57
0.25,0.38,1.26,42.56,42.82,42.74,897.62,184.62,5164.62
0.25,0.25,2.0,42.56,42.82,42.74,159.62,159.88,5886.12
2.01,0.38,0.5,42.56,42.82,42.74,5528.88,159.88,159.88
0.43,1.6,0.14,41.71,41.99,41.89,182.43,4894.43,192.14
0.25,1.52,0.25,42.56,42.88,42.74,167.88,5929.38,192.88
0.38,0.12,1.64,42.56,42.85,42.74,179.38,993.38,5576.38
0.25,0.89,1.5,42.56,42.89,42.74,241.5,1504.75,4328.75
0.82,0.36,0.73,44.18,44.45,44.36,2634.73,206.09,2286.0
