0.64,0.45,0.41,44.91,45.1,44.53,900.32,673.68,478.14
0.52,0.57,0.3,45.0,45.19,44.62,871.7,776.57,443.87
0.52,0.52,0.48,45.0,45.19,44.62,687.61,813.09,684.74
0.41,0.59,0.45,44.91,45.1,44.53,335.5,1121.23,693.32
0.5,0.45,0.41,44.96,45.1,44.53,253.23,922.95,894.59
0.39,0.3,0.52,45.0,45.19,44.62,647.52,107.0,1405.17
0.48,0.35,0.7,45.0,45.19,44.62,644.65,641.78,773.0
0.68,0.41,0.5,44.91,45.14,44.53,1127.23,390.41,565.14
0.39,0.52,0.65,45.0,45.2,44.62,217.74,969.3,871.3
0.52,0.35,0.52,45.0,45.19,44.62,1064.7,599.26,427.87
0.41,0.41,0.59,44.91,45.1,44.58,447.32,581.5,1130.23
0.35,0.57,0.61,45.0,45.19,44.71,641.78,430.74,948.39
0.57,0.39,0.61,45.0,45.19,44.71,644.65,668.91,855.7
0.59,0.36,0.59,44.91,45.1,44.62,788.77,581.5,768.41
0.48,0.3,0.43,45.0,45.19,44.71,999.43,440.39,644.74
0.65,0.3,0.39,45.0,45.19,44.71,1190.96,283.65,838.87
0.68,0.32,0.45,44.91,45.1,44.62,1037.77,335.5,670.95
0.57,0.57,0.3,45.0,45.19,44.71,584.48,1078.22,421.17
0.7,0.48,0.52,45.0,45.19,44.71,1075.35,641.78,439.7
0.18,0.68,0.55,44.91,45.1,44.62,0.05,1230.05,805.14
0.61,0.39,0.43,45.0,45.2,44.71,1179.43,254.3,641.78
0.52,0.61,0.48,45.0,45.22,44.71,528.13,989.52,644.65
0.36,0.73,0.59,44.91,45.1,44.62,229.68,782.77,1040.77
0.26,0.83,0.57,45.0,45.19,44.71,433.61,989.78,742.04
0.57,0.61,0.57,45.0,45.19,44.71,867.17,989.78,245.09
0.59,0.59,0.45,44.91,45.1,44.62,562.14,894.59,581.5
0.52,0.61,0.7,45.0,45.19,44.71,213.96,1179.43,668.91
0.43,0.43,0.57,45.0,45.19,44.71,644.65,644.65,877.09
0.7,0.43,0.48,45.0,45.19,44.71,1015.96,575.09,541.26
0.41,0.5,0.41,44.91,45.1,44.62,525.82,950.73,727.09
