1,1.69,3.49,3.93,48.67,46.38,46.01,41.25,1692.25,1760.75
2,1.38,4.36,5.29,53.0,50.48,50.1,0.0,1789.09,2329.09
3,1.53,3.79,5.63,53.0,50.4,50.1,0.0,1517.0,2252.5
4,2.97,3.43,4.74,53.01,50.4,50.1,965.64,951.27,1688.73
5,1.75,4.83,4.57,53.1,50.4,50.18,5.45,1833.82,2296.36
6,2.69,2.69,4.4,53.1,50.4,50.2,820.0,948.5,2035.83
7,3.62,3.11,4.83,53.1,50.5,50.2,831.0,1030.5,2151.5
8,1.64,4.64,5.52,53.1,50.5,50.2,0.0,1813.09,2313.09
9,2.45,3.09,4.16,53.1,50.5,50.2,820.0,861.0,2105.0
10,1.76,5.55,4.64,53.1,50.5,50.2,44.73,1848.73,2302.36
11,1.87,3.83,3.89,53.1,50.5,50.2,0.0,1650.5,2129.5
12,2.52,3.48,4.49,53.1,50.5,50.2,715.33,984.0,2094.0
13,2.05,4.93,5.17,53.1,50.5,50.2,0.0,1795.09,2341.09
14,2.59,2.83,4.04,53.1,50.5,50.2,820.0,574.0,1965.5
15,3.1,4.92,4.81,53.1,50.5,50.2,0.0,1681.0,2077.5
16,0.27,3.43,6.05,53.1,50.5,50.2,0.0,1833.82,1890.73
17,0.25,0.75,1.25,53.1,50.4,50.2,0.0,1410.5,1983.33
18,0.33,1.0,1.0,53.1,50.4,50.2,0.0,1663.83,2140.5
19,0.09,1.0,1.18,53.1,50.4,50.2,0.0,1789.09,1887.82
20,0.42,0.67,1.33,53.1,50.4,50.2,615.0,866.5,2191.33
21,0.08,1.0,0.92,53.1,50.4,50.2,41.0,1678.5,2110.5
22,0.36,0.82,0.82,53.1,50.4,50.2,972.91,1017.64,1909.45
23,0.08,0.67,1.07,53.1,50.4,50.2,164.17,1569.17,2170.67
24,0.18,0.91,0.82,53.1,50.4,50.2,26.18,1839.27,1920.0
25,0.27,1.09,1.36,53.1,50.4,50.2,0.0,1622.18,2337.09
