Time per request:       114.755 [ms] (mean, across all concurrent requests)
Time per request:       108.543 [ms] (mean, across all concurrent requests)
Time per request:       108.559 [ms] (mean, across all concurrent requests)
Time per request:       108.565 [ms] (mean, across all concurrent requests)
Time per request:       108.400 [ms] (mean, across all concurrent requests)
Time per request:       108.594 [ms] (mean, across all concurrent requests)
Time per request:       108.691 [ms] (mean, across all concurrent requests)
Time per request:       108.957 [ms] (mean, across all concurrent requests)
Time per request:       108.390 [ms] (mean, across all concurrent requests)
Time per request:       108.576 [ms] (mean, across all concurrent requests)
Time per request:       108.537 [ms] (mean, across all concurrent requests)
Time per request:       108.589 [ms] (mean, across all concurrent requests)
Time per request:       108.462 [ms] (mean, across all concurrent requests)
Time per request:       109.667 [ms] (mean, across all concurrent requests)
Time per request:       108.630 [ms] (mean, across all concurrent requests)
Time per request:       108.586 [ms] (mean, across all concurrent requests)
Time per request:       112.461 [ms] (mean, across all concurrent requests)
Time per request:       106.584 [ms] (mean, across all concurrent requests)
Time per request:       106.518 [ms] (mean, across all concurrent requests)
Time per request:       106.527 [ms] (mean, across all concurrent requests)
Time per request:       106.515 [ms] (mean, across all concurrent requests)
Time per request:       106.627 [ms] (mean, across all concurrent requests)
Time per request:       106.438 [ms] (mean, across all concurrent requests)
Time per request:       107.077 [ms] (mean, across all concurrent requests)
Time per request:       106.448 [ms] (mean, across all concurrent requests)
Time per request:       106.684 [ms] (mean, across all concurrent requests)
Time per request:       106.387 [ms] (mean, across all concurrent requests)
Time per request:       106.534 [ms] (mean, across all concurrent requests)
Time per request:       106.657 [ms] (mean, across all concurrent requests)
Time per request:       106.533 [ms] (mean, across all concurrent requests)
Time per request:       106.551 [ms] (mean, across all concurrent requests)
Time per request:       106.503 [ms] (mean, across all concurrent requests)
Time per request:       106.529 [ms] (mean, across all concurrent requests)
Time per request:       106.833 [ms] (mean, across all concurrent requests)
Time per request:       106.505 [ms] (mean, across all concurrent requests)
Time per request:       106.601 [ms] (mean, across all concurrent requests)
Time per request:       106.831 [ms] (mean, across all concurrent requests)
Time per request:       106.454 [ms] (mean, across all concurrent requests)
Time per request:       106.673 [ms] (mean, across all concurrent requests)
Time per request:       106.577 [ms] (mean, across all concurrent requests)
Time per request:       106.545 [ms] (mean, across all concurrent requests)
Time per request:       106.611 [ms] (mean, across all concurrent requests)
Time per request:       106.621 [ms] (mean, across all concurrent requests)
Time per request:       106.621 [ms] (mean, across all concurrent requests)
Time per request:       106.539 [ms] (mean, across all concurrent requests)
Time per request:       106.925 [ms] (mean, across all concurrent requests)
Time per request:       106.454 [ms] (mean, across all concurrent requests)
Time per request:       105.584 [ms] (mean, across all concurrent requests)
Time per request:       105.690 [ms] (mean, across all concurrent requests)
Time per request:       105.784 [ms] (mean, across all concurrent requests)
Time per request:       105.424 [ms] (mean, across all concurrent requests)
Time per request:       105.463 [ms] (mean, across all concurrent requests)
Time per request:       105.581 [ms] (mean, across all concurrent requests)
Time per request:       105.796 [ms] (mean, across all concurrent requests)
Time per request:       105.714 [ms] (mean, across all concurrent requests)
Time per request:       105.503 [ms] (mean, across all concurrent requests)
Time per request:       105.421 [ms] (mean, across all concurrent requests)
Time per request:       105.553 [ms] (mean, across all concurrent requests)
Time per request:       105.563 [ms] (mean, across all concurrent requests)
Time per request:       105.779 [ms] (mean, across all concurrent requests)
Time per request:       105.803 [ms] (mean, across all concurrent requests)
Time per request:       105.636 [ms] (mean, across all concurrent requests)
Time per request:       105.716 [ms] (mean, across all concurrent requests)
Time per request:       105.672 [ms] (mean, across all concurrent requests)
Time per request:       105.696 [ms] (mean, across all concurrent requests)
Time per request:       105.544 [ms] (mean, across all concurrent requests)
Time per request:       105.592 [ms] (mean, across all concurrent requests)
Time per request:       105.613 [ms] (mean, across all concurrent requests)
Time per request:       105.518 [ms] (mean, across all concurrent requests)
Time per request:       105.508 [ms] (mean, across all concurrent requests)
Time per request:       105.495 [ms] (mean, across all concurrent requests)
Time per request:       105.714 [ms] (mean, across all concurrent requests)
Time per request:       105.469 [ms] (mean, across all concurrent requests)
Time per request:       105.537 [ms] (mean, across all concurrent requests)
Time per request:       105.572 [ms] (mean, across all concurrent requests)
Time per request:       105.514 [ms] (mean, across all concurrent requests)
Time per request:       105.620 [ms] (mean, across all concurrent requests)
Time per request:       105.329 [ms] (mean, across all concurrent requests)
Time per request:       104.979 [ms] (mean, across all concurrent requests)
Time per request:       104.974 [ms] (mean, across all concurrent requests)
Time per request:       105.023 [ms] (mean, across all concurrent requests)
Time per request:       104.870 [ms] (mean, across all concurrent requests)
Time per request:       104.933 [ms] (mean, across all concurrent requests)
Time per request:       104.879 [ms] (mean, across all concurrent requests)
Time per request:       105.158 [ms] (mean, across all concurrent requests)
Time per request:       104.972 [ms] (mean, across all concurrent requests)
Time per request:       104.878 [ms] (mean, across all concurrent requests)
Time per request:       105.000 [ms] (mean, across all concurrent requests)
Time per request:       104.870 [ms] (mean, across all concurrent requests)
Time per request:       105.350 [ms] (mean, across all concurrent requests)
Time per request:       104.962 [ms] (mean, across all concurrent requests)
Time per request:       104.927 [ms] (mean, across all concurrent requests)
Time per request:       105.051 [ms] (mean, across all concurrent requests)
Time per request:       105.130 [ms] (mean, across all concurrent requests)
Time per request:       105.103 [ms] (mean, across all concurrent requests)
Time per request:       105.149 [ms] (mean, across all concurrent requests)
Time per request:       104.982 [ms] (mean, across all concurrent requests)
Time per request:       105.096 [ms] (mean, across all concurrent requests)
Time per request:       104.915 [ms] (mean, across all concurrent requests)
Time per request:       105.188 [ms] (mean, across all concurrent requests)
Time per request:       105.242 [ms] (mean, across all concurrent requests)
Time per request:       104.917 [ms] (mean, across all concurrent requests)
Time per request:       104.875 [ms] (mean, across all concurrent requests)
Time per request:       105.104 [ms] (mean, across all concurrent requests)
Time per request:       104.919 [ms] (mean, across all concurrent requests)
Time per request:       104.875 [ms] (mean, across all concurrent requests)
Time per request:       104.911 [ms] (mean, across all concurrent requests)
